Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
ANT,12,78.554,6.0,2.0,27.692,28.191,22.671,303.0,256.0,265.0,329.0,False,SOFT,6.0,False,Mercedes,0 days 00:27:57.613000,1,Q
ANT,12,91.865,9.0,3.0,31.608,35.074,25.183,256.0,200.0,273.0,324.0,True,SOFT,2.0,True,Mercedes,0 days 00:41:52.359000,12,Q
ANT,12,78.178,10.0,3.0,27.602,28.002,22.574,307.0,255.0,269.0,333.0,False,SOFT,3.0,True,Mercedes,0 days 00:43:24.224000,21,Q
ANT,12,78.393,13.0,4.0,27.709,28.207,22.477,304.0,254.0,267.0,330.0,True,SOFT,6.0,False,Mercedes,0 days 00:51:08.260000,1,Q
ANT,12,77.579,16.0,5.0,27.479,27.792,22.308,304.0,253.0,269.0,332.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:09.925000,1,Q
ANT,12,77.479,19.0,6.0,27.426,27.781,22.272,302.0,255.0,271.0,329.0,True,SOFT,2.0,True,Mercedes,0 days 01:11:53.702000,12,Q
PIA,81,103.751,2.0,1.0,33.77,42.493,27.488,237.0,149.0,269.0,256.0,True,SOFT,2.0,True,McLaren,0 days 00:19:45.492000,1,Q
PIA,81,78.891,3.0,1.0,27.854,28.296,22.741,304.0,258.0,261.0,330.0,True,SOFT,3.0,True,McLaren,0 days 00:21:29.243000,1,Q
PIA,81,78.941,6.0,2.0,27.849,28.066,23.026,308.0,258.0,263.0,329.0,True,SOFT,6.0,False,McLaren,0 days 00:43:04.017000,12,Q
PIA,81,77.928,9.0,3.0,27.577,27.914,22.437,302.0,253.0,267.0,330.0,True,SOFT,2.0,True,McLaren,0 days 00:50:32.571000,1,Q
PIA,81,77.684,12.0,4.0,27.572,27.646,22.466,305.0,252.0,266.0,328.0,True,SOFT,2.0,True,McLaren,0 days 01:04:07.446000,1,Q
VER,3,78.656,2.0,1.0,27.867,28.216,22.573,297.0,259.0,268.0,329.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:19:16.177000,1,Q
VER,3,78.682,5.0,2.0,27.729,28.213,22.74,300.0,258.0,260.0,328.0,False,SOFT,5.0,False,Red Bull Racing,0 days 00:27:42.527000,1,Q
VER,3,78.249,8.0,3.0,27.698,27.975,22.576,301.0,256.0,263.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:41:37.391000,1,Q
VER,3,78.429,11.0,4.0,27.703,28.221,22.505,300.0,257.0,262.0,327.0,False,SOFT,5.0,False,Red Bull Racing,0 days 00:50:04.388000,1,Q
VER,3,77.725,14.0,5.0,27.593,27.654,22.478,296.0,252.0,265.0,325.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:03:59.045000,1,Q
VER,3,92.68,17.0,6.0,27.643,27.83,37.207,298.0,257.0,171.0,326.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:11:48.482000,12,Q
RUS,63,102.573,2.0,1.0,31.485,45.26,25.828,249.0,164.0,271.0,308.0,True,SOFT,2.0,True,Mercedes,0 days 00:19:09.221000,1,Q
RUS,63,78.922,3.0,1.0,27.812,28.4,22.71,301.0,255.0,262.0,330.0,True,SOFT,3.0,True,Mercedes,0 days 00:20:51.794000,1,Q
RUS,63,78.856,6.0,2.0,27.734,28.209,22.913,298.0,252.0,268.0,330.0,True,SOFT,6.0,False,Mercedes,0 days 00:28:07.391000,1,Q
RUS,63,102.565,9.0,3.0,33.462,42.288,26.815,283.0,190.0,271.0,311.0,True,SOFT,2.0,True,Mercedes,0 days 00:41:59.635000,12,Q
RUS,63,78.645,10.0,3.0,27.666,28.109,22.87,304.0,254.0,266.0,331.0,True,SOFT,3.0,True,Mercedes,0 days 00:43:42.200000,1,Q
RUS,63,78.445,13.0,4.0,27.674,28.04,22.731,302.0,256.0,268.0,330.0,True,SOFT,6.0,False,Mercedes,0 days 00:50:23.255000,1,Q
RUS,63,77.76,16.0,5.0,27.44,27.849,22.471,301.0,254.0,268.0,331.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:18.992000,1,Q
RUS,63,79.586,19.0,6.0,27.557,27.875,24.154,303.0,254.0,194.0,330.0,False,SOFT,2.0,True,Mercedes,0 days 01:12:02.256000,12,Q
HAD,6,78.754,2.0,1.0,27.817,28.261,22.676,296.0,254.0,265.0,329.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:19:23.387000,1,Q
HAD,6,77.872,7.0,3.0,27.643,27.868,22.361,306.0,256.0,265.0,330.0,True,SOFT,2.0,False,Red Bull Racing,0 days 00:48:55.509000,1,Q
HAD,6,77.856,10.0,4.0,27.588,27.974,22.294,303.0,256.0,267.0,330.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:04:25.232000,1,Q
HAD,6,78.384,13.0,5.0,28.013,28.009,22.362,301.0,259.0,256.0,327.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:12:25.068000,12,Q
LIN,41,79.393,2.0,1.0,28.054,28.524,22.815,301.0,257.0,258.0,331.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:21:35.426000,1,Q
LIN,41,79.233,5.0,2.0,27.866,28.373,22.994,294.0,254.0,267.0,330.0,True,SOFT,5.0,False,Racing Bulls,0 days 00:28:58.772000,1,Q
LIN,41,78.825,8.0,3.0,27.85,28.02,22.955,295.0,254.0,270.0,330.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:42:56.850000,12,Q
LIN,41,78.36,11.0,4.0,27.851,27.904,22.605,298.0,255.0,267.0,329.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:51:13.460000,1,Q
LIN,41,78.281,14.0,5.0,27.811,28.022,22.448,301.0,256.0,263.0,327.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:04:37.364000,1,Q
LIN,41,78.388,17.0,6.0,27.837,27.964,22.587,296.0,255.0,271.0,325.0,False,SOFT,2.0,True,Racing Bulls,0 days 01:12:17.644000,12,Q
HUL,27,79.47,2.0,1.0,28.022,28.559,22.889,301.0,257.0,261.0,329.0,True,SOFT,2.0,True,Audi,0 days 00:21:03.060000,1,Q
HUL,27,78.796,5.0,2.0,27.743,28.319,22.734,299.0,254.0,262.0,331.0,True,SOFT,2.0,True,Audi,0 days 00:29:13.971000,1,Q
HUL,27,80.225,8.0,3.0,28.719,28.636,22.87,304.0,253.0,262.0,329.0,True,SOFT,2.0,True,Audi,0 days 00:42:07.930000,12,Q
HUL,27,78.639,11.0,4.0,27.818,28.154,22.667,298.0,253.0,262.0,329.0,True,SOFT,2.0,True,Audi,0 days 00:50:48.486000,1,Q
HUL,27,78.707,14.0,5.0,27.823,28.241,22.643,300.0,254.0,263.0,327.0,True,SOFT,5.0,False,Audi,0 days 01:04:49.364000,1,Q
HUL,27,78.686,17.0,6.0,27.867,28.188,22.631,296.0,248.0,261.0,327.0,True,SOFT,2.0,True,Audi,0 days 01:12:45.124000,12,Q
LAW,30,79.174,2.0,1.0,27.991,28.518,22.665,305.0,258.0,259.0,329.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:21:42.038000,1,Q
LAW,30,79.161,5.0,2.0,27.985,28.352,22.824,297.0,259.0,260.0,328.0,True,SOFT,5.0,False,Racing Bulls,0 days 00:29:08.667000,1,Q
LAW,30,79.413,8.0,3.0,28.197,28.289,22.927,301.0,244.0,261.0,328.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:42:47.207000,12,Q
LAW,30,78.765,11.0,4.0,28.013,28.216,22.536,300.0,257.0,257.0,327.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:50:53.663000,1,Q
GAS,10,80.529,2.0,1.0,28.107,29.056,23.366,303.0,252.0,257.0,333.0,True,SOFT,2.0,True,Alpine,0 days 00:19:59.452000,1,Q
GAS,10,79.741,5.0,2.0,27.812,28.803,23.126,298.0,257.0,256.0,335.0,True,SOFT,2.0,True,Alpine,0 days 00:30:14.812000,1,Q
GAS,10,80.252,8.0,3.0,27.9,29.196,23.156,304.0,247.0,258.0,335.0,True,SOFT,5.0,False,Alpine,0 days 00:43:17.768000,12,Q
GAS,10,78.844,11.0,4.0,27.641,28.462,22.741,300.0,250.0,259.0,335.0,True,SOFT,2.0,True,Alpine,0 days 00:51:30.164000,1,Q
COL,43,80.261,2.0,1.0,28.106,28.996,23.159,303.0,254.0,257.0,335.0,True,SOFT,2.0,True,Alpine,0 days 00:20:17.810000,1,Q
COL,43,79.771,5.0,2.0,27.859,28.853,23.059,304.0,255.0,258.0,332.0,True,SOFT,2.0,True,Alpine,0 days 00:30:26.169000,1,Q
COL,43,80.266,8.0,3.0,28.213,28.976,23.077,301.0,255.0,256.0,336.0,True,SOFT,5.0,False,Alpine,0 days 00:43:33.080000,21,Q
COL,43,79.027,11.0,4.0,27.9,28.415,22.712,292.0,257.0,266.0,335.0,True,SOFT,2.0,True,Alpine,0 days 00:51:37.650000,1,Q
BOR,5,79.476,2.0,1.0,27.938,28.733,22.805,303.0,256.0,261.0,333.0,True,SOFT,2.0,True,Audi,0 days 00:21:21.678000,1,Q
BOR,5,79.069,5.0,2.0,27.755,28.469,22.845,304.0,252.0,262.0,331.0,True,SOFT,2.0,True,Audi,0 days 00:28:39.284000,1,Q
BOR,5,79.105,10.0,4.0,27.843,28.46,22.802,301.0,253.0,263.0,329.0,True,SOFT,2.0,True,Audi,0 days 00:50:39.817000,1,Q
OCO,31,80.405,2.0,1.0,28.159,29.06,23.186,301.0,253.0,260.0,329.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:21:09.072000,1,Q
OCO,31,80.01,5.0,2.0,28.107,28.785,23.118,302.0,252.0,260.0,331.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:28:45.063000,1,Q
OCO,31,80.315,8.0,3.0,28.228,28.946,23.141,305.0,252.0,261.0,330.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:43:10.094000,12,Q
OCO,31,79.734,11.0,4.0,28.154,28.739,22.841,298.0,253.0,260.0,329.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:51:20.769000,1,Q
ALO,14,80.665,2.0,1.0,28.601,29.027,23.037,281.0,252.0,254.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:15:23.762000,1,Q
ALO,14,80.245,5.0,2.0,28.445,28.799,23.001,281.0,253.0,254.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:27.016000,1,Q
ALO,14,80.126,8.0,3.0,28.243,28.73,23.153,280.0,251.0,255.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 00:29:34.652000,1,Q
ALO,14,80.696,11.0,4.0,28.672,28.973,23.051,282.0,251.0,258.0,319.0,True,SOFT,5.0,False,Aston Martin,0 days 00:40:03.157000,1,Q
ALO,14,79.808,14.0,5.0,28.248,28.56,23.0,281.0,250.0,255.0,320.0,True,SOFT,2.0,True,Aston Martin,0 days 00:47:23.005000,1,Q
BEA,87,80.762,2.0,1.0,28.393,29.311,23.058,301.0,254.0,263.0,328.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:21:14.619000,1,Q
BEA,87,80.233,5.0,2.0,28.229,28.862,23.142,303.0,253.0,263.0,332.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:28:48.893000,1,Q
SAI,55,83.576,2.0,1.0,28.618,31.19,23.768,304.0,249.0,253.0,330.0,True,SOFT,2.0,True,Williams,0 days 00:14:58.293000,1,Q
SAI,55,81.302,5.0,2.0,28.351,29.493,23.458,304.0,248.0,255.0,331.0,True,SOFT,2.0,True,Williams,0 days 00:20:32.637000,1,Q
SAI,55,80.621,8.0,3.0,28.262,28.934,23.425,303.0,251.0,257.0,330.0,True,SOFT,2.0,True,Williams,0 days 00:28:16.274000,1,Q
ALB,23,81.596,2.0,1.0,28.726,29.267,23.603,302.0,246.0,259.0,330.0,True,SOFT,2.0,True,Williams,0 days 00:15:07.099000,1,Q
ALB,23,80.783,5.0,2.0,28.242,29.213,23.328,302.0,249.0,258.0,332.0,True,SOFT,2.0,True,Williams,0 days 00:20:40.402000,1,Q
ALB,23,80.658,8.0,3.0,28.266,28.965,23.427,300.0,252.0,257.0,332.0,True,SOFT,2.0,True,Williams,0 days 00:28:23.425000,1,Q
STR,18,80.847,2.0,1.0,28.675,29.132,23.04,284.0,250.0,258.0,316.0,True,SOFT,2.0,True,Aston Martin,0 days 00:15:12.830000,1,Q
STR,18,80.659,5.0,2.0,28.402,29.019,23.238,284.0,251.0,252.0,320.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:33.593000,1,Q
BOT,77,93.571,2.0,1.0,29.014,38.166,26.391,251.0,207.0,266.0,326.0,True,SOFT,2.0,True,Cadillac,0 days 00:14:44.398000,1,Q
BOT,77,81.723,3.0,1.0,28.704,29.701,23.318,296.0,251.0,259.0,325.0,True,SOFT,3.0,True,Cadillac,0 days 00:16:17.969000,1,Q
BOT,77,81.304,6.0,2.0,28.405,29.584,23.315,298.0,248.0,263.0,327.0,True,SOFT,2.0,True,Cadillac,0 days 00:23:07.364000,1,Q
BOT,77,80.886,9.0,3.0,28.271,29.277,23.338,297.0,252.0,261.0,330.0,True,SOFT,2.0,True,Cadillac,0 days 00:29:24.173000,1,Q
PER,11,81.855,2.0,1.0,28.747,29.802,23.306,294.0,250.0,259.0,327.0,True,SOFT,2.0,True,Cadillac,0 days 00:16:30.338000,1,Q
PER,11,81.667,5.0,2.0,28.508,29.789,23.37,288.0,245.0,262.0,327.0,True,SOFT,2.0,True,Cadillac,0 days 00:23:11.200000,1,Q
PER,11,81.322,8.0,3.0,28.355,29.665,23.302,293.0,249.0,261.0,331.0,True,SOFT,2.0,True,Cadillac,0 days 00:29:27.902000,1,Q
