Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:35:26.493000,LEC,16,0 days 00:01:57.652000,10.0,1.0,,,0 days 00:00:29.309000,0 days 00:00:32.910000,0 days 00:00:55.433000,0 days 00:33:58.150000,0 days 00:34:31.060000,0 days 00:35:26.493000,255.0,249.0,275.0,256.0,False,MEDIUM,10.0,True,Ferrari,0 days 00:33:28.841000,2026-03-13 03:49:24.034,1,,,,False,True,FP1
0 days 00:37:00.902000,LEC,16,0 days 00:01:34.409000,11.0,1.0,,,0 days 00:00:24.916000,0 days 00:00:28.388000,0 days 00:00:41.105000,0 days 00:35:51.409000,0 days 00:36:19.797000,0 days 00:37:00.902000,277.0,270.0,256.0,309.0,True,MEDIUM,11.0,True,Ferrari,0 days 00:35:26.493000,2026-03-13 03:51:21.686,1,,,,False,True,FP1
0 days 00:38:57.465000,LEC,16,0 days 00:01:56.563000,12.0,1.0,,0 days 00:38:55.790000,0 days 00:00:29.705000,0 days 00:00:32.949000,0 days 00:00:53.909000,0 days 00:37:30.607000,0 days 00:38:03.556000,0 days 00:38:57.465000,255.0,254.0,,242.0,False,MEDIUM,12.0,True,Ferrari,0 days 00:37:00.902000,2026-03-13 03:52:56.095,1,,,,False,False,FP1
0 days 00:41:10.965000,LEC,16,0 days 00:02:13.500000,13.0,2.0,0 days 00:39:33.914000,,0 days 00:01:00.874000,0 days 00:00:29.060000,0 days 00:00:43.566000,0 days 00:39:58.339000,0 days 00:40:27.399000,0 days 00:41:10.965000,285.0,284.0,276.0,291.0,False,MEDIUM,13.0,False,Ferrari,0 days 00:38:57.465000,2026-03-13 03:54:52.658,1,,,,False,False,FP1
0 days 00:42:46.926000,LEC,16,0 days 00:01:35.961000,14.0,2.0,,,0 days 00:00:24.971000,0 days 00:00:29.042000,0 days 00:00:41.948000,0 days 00:41:35.936000,0 days 00:42:04.978000,0 days 00:42:46.926000,278.0,257.0,270.0,298.0,False,MEDIUM,14.0,False,Ferrari,0 days 00:41:10.965000,2026-03-13 03:57:06.158,1,,,,False,True,FP1
0 days 00:44:23.486000,LEC,16,0 days 00:01:36.560000,15.0,2.0,,,0 days 00:00:25.460000,0 days 00:00:29.108000,0 days 00:00:41.992000,0 days 00:43:12.386000,0 days 00:43:41.494000,0 days 00:44:23.486000,274.0,260.0,269.0,300.0,False,MEDIUM,15.0,False,Ferrari,0 days 00:42:46.926000,2026-03-13 03:58:42.119,1,,,,False,True,FP1
0 days 00:46:00.357000,LEC,16,0 days 00:01:36.871000,16.0,2.0,,,0 days 00:00:25.640000,0 days 00:00:29.157000,0 days 00:00:42.074000,0 days 00:44:49.126000,0 days 00:45:18.283000,0 days 00:46:00.357000,271.0,259.0,278.0,306.0,False,MEDIUM,16.0,False,Ferrari,0 days 00:44:23.486000,2026-03-13 04:00:18.679,1,,,,False,True,FP1
0 days 00:47:43.204000,LEC,16,0 days 00:01:42.847000,17.0,2.0,,0 days 00:47:41.508000,0 days 00:00:25.505000,0 days 00:00:29.245000,0 days 00:00:48.097000,0 days 00:46:25.862000,0 days 00:46:55.107000,0 days 00:47:43.204000,270.0,260.0,,309.0,False,MEDIUM,17.0,False,Ferrari,0 days 00:46:00.357000,2026-03-13 04:01:55.550,1,,,,False,False,FP1
0 days 01:01:31.997000,LEC,16,,18.0,3.0,0 days 00:59:48.044000,,,0 days 00:00:29.976000,0 days 00:00:47.911000,,0 days 01:00:44.237000,0 days 01:01:32.057000,278.0,273.0,277.0,246.0,False,SOFT,1.0,True,Ferrari,0 days 00:47:43.204000,2026-03-13 04:03:38.397,12,,,,False,False,FP1
0 days 01:03:05.596000,LEC,16,0 days 00:01:33.599000,19.0,3.0,,,0 days 00:00:24.637000,0 days 00:00:28.205000,0 days 00:00:40.757000,0 days 01:01:56.634000,0 days 01:02:24.839000,0 days 01:03:05.596000,274.0,267.0,257.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 01:01:31.997000,2026-03-13 04:17:27.190,1,,,,False,True,FP1
