Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Session
HAM,44,131.496,12.0,3.0,44.201,59.618,27.677,205.0,164.0,261.0,112.0,False,SOFT,3.0,True,Ferrari,1,Q
HAM,44,89.589,13.0,3.0,32.031,39.933,17.625,281.0,325.0,262.0,280.0,True,SOFT,4.0,True,Ferrari,1,Q
HAM,44,89.567,16.0,4.0,31.762,39.934,17.871,281.0,315.0,263.0,276.0,True,SOFT,2.0,True,Ferrari,1,Q
HAM,44,89.66,19.0,5.0,31.859,40.164,17.637,282.0,322.0,264.0,279.0,False,SOFT,2.0,True,Ferrari,1,Q
GAS,10,90.765,2.0,1.0,32.724,40.327,17.714,274.0,328.0,270.0,281.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,90.584,5.0,2.0,32.528,40.347,17.709,274.0,333.0,267.0,285.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,90.122,8.0,3.0,32.41,40.114,17.598,275.0,331.0,269.0,283.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,89.874,11.0,4.0,32.224,40.119,17.531,273.0,332.0,269.0,285.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,90.294,14.0,5.0,32.52,40.18,17.594,275.0,333.0,270.0,284.0,True,SOFT,5.0,False,Alpine,1,Q
GAS,10,89.691,17.0,6.0,32.143,40.029,17.519,274.0,333.0,270.0,285.0,True,SOFT,2.0,True,Alpine,1,Q
HAD,6,90.662,2.0,1.0,32.744,40.252,17.666,278.0,338.0,259.0,289.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
HAD,6,90.822,5.0,2.0,32.686,40.44,17.696,275.0,332.0,258.0,286.0,False,SOFT,5.0,False,Red Bull Racing,1,Q
HAD,6,90.339,8.0,3.0,32.336,40.314,17.689,276.0,332.0,263.0,287.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
HAD,6,90.104,11.0,4.0,32.402,40.094,17.608,275.0,336.0,257.0,290.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
HAD,6,89.978,14.0,5.0,32.164,40.137,17.677,280.0,330.0,263.0,285.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
BOR,5,90.752,2.0,1.0,32.684,40.346,17.722,278.0,327.0,271.0,283.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,124.942,3.0,1.0,45.022,58.107,21.813,197.0,230.0,261.0,255.0,False,SOFT,3.0,True,Audi,1,Q
BOR,5,90.966,4.0,1.0,32.662,40.718,17.586,276.0,334.0,266.0,288.0,False,SOFT,4.0,True,Audi,1,Q
BOR,5,90.359,7.0,2.0,32.44,40.26,17.659,278.0,324.0,271.0,281.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,90.093,10.0,3.0,32.288,40.213,17.592,275.0,326.0,271.0,282.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,89.99,13.0,4.0,32.349,40.149,17.492,273.0,328.0,268.0,285.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,90.648,16.0,5.0,32.61,40.374,17.664,278.0,328.0,262.0,283.0,True,SOFT,5.0,False,Audi,1,Q
BOR,5,90.274,19.0,6.0,32.292,40.213,17.769,271.0,324.0,270.0,280.0,True,SOFT,2.0,True,Audi,1,Q
LIN,41,91.634,2.0,1.0,33.2,40.763,17.671,268.0,335.0,261.0,287.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LIN,41,116.452,3.0,1.0,42.9,50.259,23.293,209.0,259.0,249.0,225.0,False,SOFT,3.0,True,Racing Bulls,1,Q
LIN,41,124.221,4.0,1.0,44.994,51.701,27.526,164.0,132.0,269.0,164.0,False,SOFT,4.0,True,Racing Bulls,1,Q
LIN,41,91.0,5.0,1.0,33.024,40.248,17.728,267.0,338.0,267.0,288.0,True,SOFT,5.0,True,Racing Bulls,1,Q
LIN,41,90.781,8.0,2.0,32.819,40.268,17.694,267.0,334.0,261.0,287.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LIN,41,90.694,11.0,3.0,32.651,40.327,17.716,268.0,331.0,258.0,285.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LIN,41,90.109,14.0,4.0,32.565,40.043,17.501,267.0,334.0,263.0,287.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LIN,41,91.537,17.0,5.0,32.752,41.066,17.719,270.0,336.0,252.0,288.0,True,SOFT,5.0,False,Racing Bulls,1,Q
LIN,41,90.319,20.0,6.0,32.548,40.155,17.616,268.0,331.0,260.0,286.0,True,SOFT,2.0,True,Racing Bulls,1,Q
VER,3,90.726,2.0,1.0,32.713,40.448,17.565,276.0,336.0,260.0,286.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
VER,3,90.519,5.0,2.0,32.588,40.319,17.612,276.0,332.0,258.0,285.0,True,SOFT,5.0,False,Red Bull Racing,1,Q
VER,3,90.363,8.0,3.0,32.423,40.253,17.687,273.0,336.0,257.0,286.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
VER,3,90.262,11.0,4.0,32.369,40.196,17.697,273.0,326.0,263.0,283.0,True,SOFT,2.0,True,Red Bull Racing,1,Q
OCO,31,91.466,2.0,1.0,33.124,40.473,17.869,280.0,327.0,257.0,282.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
OCO,31,120.726,3.0,1.0,44.176,53.499,23.051,202.0,233.0,172.0,217.0,False,SOFT,3.0,True,Haas F1 Team,1,Q
OCO,31,120.288,4.0,1.0,51.435,48.786,20.067,225.0,276.0,265.0,263.0,False,SOFT,4.0,True,Haas F1 Team,1,Q
OCO,31,91.196,5.0,1.0,32.989,40.305,17.902,280.0,329.0,253.0,282.0,True,SOFT,5.0,True,Haas F1 Team,1,Q
OCO,31,90.915,8.0,2.0,32.767,40.213,17.935,282.0,322.0,251.0,280.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
OCO,31,90.466,11.0,3.0,32.481,40.177,17.808,282.0,321.0,264.0,281.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
OCO,31,90.309,14.0,4.0,32.561,40.048,17.7,282.0,320.0,263.0,281.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
HUL,27,90.843,2.0,1.0,32.825,40.374,17.644,278.0,329.0,268.0,285.0,True,SOFT,2.0,True,Audi,1,Q
