Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 01:06:25.051000,HAD,6,0 days 00:02:08.654000,15.0,2.0,,,0 days 00:00:52.793000,0 days 00:00:53.762000,0 days 00:00:22.099000,0 days 01:05:09.190000,0 days 01:06:02.952000,0 days 01:06:25.051000,222.0,251.0,226.0,230.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:04:16.397000,2026-03-28 03:20:53.037,1,,,,False,True,FP3
0 days 01:08:19.198000,HAD,6,0 days 00:01:54.147000,16.0,2.0,,,0 days 00:00:41.144000,0 days 00:00:47.439000,0 days 00:00:25.564000,0 days 01:07:06.195000,0 days 01:07:53.634000,0 days 01:08:19.198000,247.0,263.0,266.0,206.0,False,SOFT,4.0,True,Red Bull Racing,0 days 01:06:25.051000,2026-03-28 03:23:01.691,1,,,,False,True,FP3
0 days 01:10:18.178000,HAD,6,0 days 00:01:58.980000,17.0,2.0,,,0 days 00:00:32.885000,0 days 00:01:03.421000,0 days 00:00:22.674000,0 days 01:08:52.083000,0 days 01:09:55.504000,0 days 01:10:18.178000,267.0,190.0,221.0,248.0,False,SOFT,5.0,True,Red Bull Racing,0 days 01:08:19.198000,2026-03-28 03:24:55.838,1,,,,False,True,FP3
0 days 01:12:09.893000,HAD,6,0 days 00:01:51.715000,18.0,2.0,,,0 days 00:00:39.509000,0 days 00:00:47.017000,0 days 00:00:25.189000,0 days 01:10:57.687000,0 days 01:11:44.704000,0 days 01:12:09.893000,258.0,248.0,266.0,199.0,False,SOFT,6.0,True,Red Bull Racing,0 days 01:10:18.178000,2026-03-28 03:26:54.818,1,,,,False,True,FP3
0 days 01:13:53.834000,HAD,6,0 days 00:01:43.941000,19.0,2.0,,,0 days 00:00:32.907000,0 days 00:00:46.035000,0 days 00:00:24.999000,0 days 01:12:42.800000,0 days 01:13:28.835000,0 days 01:13:53.834000,275.0,168.0,207.0,219.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:12:09.893000,2026-03-28 03:28:46.533,1,,,,False,True,FP3
0 days 01:15:58.002000,HAD,6,0 days 00:02:04.168000,20.0,2.0,,,0 days 00:00:44.292000,0 days 00:00:47.730000,0 days 00:00:32.146000,0 days 01:14:38.126000,0 days 01:15:25.856000,0 days 01:15:58.002000,243.0,272.0,69.0,168.0,False,SOFT,8.0,True,Red Bull Racing,0 days 01:13:53.834000,2026-03-28 03:30:30.474,1,,,,False,True,FP3
0 days 01:18:24.531000,HAD,6,0 days 00:02:26.529000,21.0,2.0,,0 days 01:18:23.157000,0 days 00:01:22.400000,0 days 00:00:42.735000,0 days 00:00:21.394000,0 days 01:17:20.402000,0 days 01:18:03.137000,0 days 01:18:24.531000,263.0,283.0,,268.0,False,SOFT,9.0,True,Red Bull Racing,0 days 01:15:58.002000,2026-03-28 03:32:34.642,1,,,,False,False,FP3
0 days 00:18:22.045000,GAS,10,,1.0,1.0,0 days 00:16:35.994000,,,0 days 00:00:45.953000,0 days 00:00:22.155000,,0 days 00:18:00.182000,0 days 00:18:22.328000,254.0,255.0,260.0,255.0,False,MEDIUM,1.0,True,Alpine,0 days 00:16:35.994000,2026-03-28 02:33:12.634,1,,,,False,False,FP3
0 days 00:19:54.905000,GAS,10,0 days 00:01:32.860000,2.0,1.0,,,0 days 00:00:33.897000,0 days 00:00:40.998000,0 days 00:00:17.965000,0 days 00:18:55.942000,0 days 00:19:36.940000,0 days 00:19:54.905000,275.0,323.0,268.0,279.0,True,MEDIUM,2.0,True,Alpine,0 days 00:18:22.045000,2026-03-28 02:34:58.685,1,,,,False,True,FP3
0 days 00:22:19.148000,GAS,10,0 days 00:02:24.243000,3.0,1.0,,,0 days 00:00:57.081000,0 days 00:01:04.126000,0 days 00:00:23.036000,0 days 00:20:51.986000,0 days 00:21:56.112000,0 days 00:22:19.148000,145.0,249.0,260.0,248.0,False,MEDIUM,3.0,True,Alpine,0 days 00:19:54.905000,2026-03-28 02:36:31.545,1,,,,False,True,FP3
0 days 00:23:51.399000,GAS,10,0 days 00:01:32.251000,4.0,1.0,,,0 days 00:00:33.511000,0 days 00:00:40.753000,0 days 00:00:17.987000,0 days 00:22:52.659000,0 days 00:23:33.412000,0 days 00:23:51.399000,275.0,322.0,266.0,275.0,True,MEDIUM,4.0,True,Alpine,0 days 00:22:19.148000,2026-03-28 02:38:55.788,1,,,,False,True,FP3
0 days 00:26:18.487000,GAS,10,0 days 00:02:27.088000,5.0,1.0,,,0 days 00:00:56.968000,0 days 00:01:06.459000,0 days 00:00:23.661000,0 days 00:24:48.367000,0 days 00:25:54.826000,0 days 00:26:18.487000,108.0,251.0,259.0,173.0,False,MEDIUM,5.0,True,Alpine,0 days 00:23:51.399000,2026-03-28 02:40:28.039,1,,,,False,True,FP3
0 days 00:27:50.049000,GAS,10,0 days 00:01:31.562000,6.0,1.0,,,0 days 00:00:33.332000,0 days 00:00:40.509000,0 days 00:00:17.721000,0 days 00:26:51.819000,0 days 00:27:32.328000,0 days 00:27:50.049000,273.0,326.0,267.0,279.0,True,MEDIUM,6.0,True,Alpine,0 days 00:26:18.487000,2026-03-28 02:42:55.127,1,,,,False,True,FP3
0 days 00:29:56.842000,GAS,10,0 days 00:02:06.793000,7.0,1.0,,0 days 00:29:55.451000,0 days 00:00:46.232000,0 days 00:00:53.428000,0 days 00:00:27.133000,0 days 00:28:36.281000,0 days 00:29:29.709000,0 days 00:29:56.842000,221.0,239.0,,210.0,False,MEDIUM,7.0,True,Alpine,0 days 00:27:50.049000,2026-03-28 02:44:26.689,1,,,,False,False,FP3
0 days 00:43:52.229000,GAS,10,,8.0,2.0,0 days 00:42:07.949000,,,0 days 00:00:45.015000,0 days 00:00:21.906000,,0 days 00:43:30.354000,0 days 00:43:52.241000,257.0,257.0,263.0,256.0,False,MEDIUM,8.0,False,Alpine,0 days 00:29:56.842000,2026-03-28 02:46:33.482,1,,,,False,False,FP3
0 days 00:45:32.939000,GAS,10,0 days 00:01:40.710000,9.0,2.0,,0 days 00:45:31.521000,0 days 00:00:33.576000,0 days 00:00:40.944000,0 days 00:00:26.190000,0 days 00:44:25.805000,0 days 00:45:06.749000,0 days 00:45:32.939000,271.0,323.0,,197.0,False,MEDIUM,9.0,False,Alpine,0 days 00:43:52.229000,2026-03-28 03:00:28.869,1,,,,False,False,FP3
0 days 00:48:28.094000,GAS,10,,10.0,3.0,0 days 00:45:55.305000,,0 days 00:01:33.456000,0 days 00:00:58.237000,0 days 00:00:23.417000,0 days 00:47:06.558000,0 days 00:48:04.724000,0 days 00:48:28.094000,131.0,251.0,264.0,253.0,False,MEDIUM,10.0,False,Alpine,0 days 00:45:32.939000,2026-03-28 03:02:09.579,1,,,,False,False,FP3
