Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
NOR,1,104.801,8.0,3.0,30.314,46.1,28.387,301.0,213.0,221.0,310.0,True,SOFT,2.0,True,McLaren,0 days 01:07:25.675000,1,Q
RUS,63,106.42,2.0,1.0,30.403,47.364,28.653,309.0,213.0,219.0,309.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:12.192000,1,Q
RUS,63,106.185,5.0,2.0,30.402,47.002,28.781,309.0,217.0,218.0,311.0,True,SOFT,5.0,False,Mercedes,0 days 00:29:30.537000,1,Q
RUS,63,105.689,8.0,3.0,30.324,46.726,28.639,307.0,218.0,219.0,308.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:17.857000,1,Q
RUS,63,105.897,11.0,4.0,30.373,46.931,28.593,310.0,212.0,220.0,309.0,False,SOFT,5.0,False,Mercedes,0 days 00:52:44.458000,1,Q
RUS,63,105.156,14.0,5.0,30.236,46.607,28.313,309.0,212.0,221.0,310.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:51.035000,1,Q
RUS,63,104.869,17.0,6.0,30.136,46.224,28.509,311.0,219.0,220.0,311.0,True,SOFT,2.0,True,Mercedes,0 days 01:22:33.592000,1,Q
LEC,16,106.376,2.0,1.0,30.558,47.036,28.782,300.0,218.0,206.0,306.0,True,SOFT,2.0,True,Ferrari,0 days 00:21:00.737000,1,Q
LEC,16,106.278,5.0,2.0,30.667,46.943,28.668,301.0,217.0,207.0,305.0,True,SOFT,5.0,False,Ferrari,0 days 00:30:06.747000,1,Q
LEC,16,105.397,8.0,3.0,30.431,46.344,28.622,298.0,219.0,207.0,307.0,True,SOFT,2.0,True,Ferrari,0 days 00:44:31.240000,1,Q
LEC,16,105.691,11.0,4.0,30.501,46.563,28.627,301.0,215.0,206.0,307.0,False,SOFT,5.0,False,Ferrari,0 days 00:52:54.428000,1,Q
LEC,16,104.893,14.0,5.0,30.294,46.217,28.382,301.0,220.0,209.0,307.0,True,SOFT,2.0,True,Ferrari,0 days 01:07:03.582000,1,Q
LEC,16,104.921,17.0,6.0,30.25,46.153,28.518,301.0,220.0,206.0,308.0,False,SOFT,2.0,True,Ferrari,0 days 01:22:40.177000,1,Q
HAM,44,106.502,2.0,1.0,30.623,47.175,28.704,301.0,214.0,207.0,306.0,True,SOFT,2.0,True,Ferrari,0 days 00:21:23.153000,1,Q
HAM,44,106.124,5.0,2.0,30.563,46.9,28.661,302.0,215.0,207.0,303.0,True,SOFT,5.0,False,Ferrari,0 days 00:30:38.895000,1,Q
HAM,44,105.543,8.0,3.0,30.398,46.579,28.566,302.0,217.0,206.0,306.0,True,SOFT,2.0,True,Ferrari,0 days 00:44:36.507000,1,Q
HAM,44,105.062,11.0,4.0,30.332,46.243,28.487,302.0,218.0,210.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 01:07:18.501000,1,Q
HAM,44,104.895,14.0,5.0,30.197,46.14,28.558,308.0,222.0,207.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:44.499000,1,Q
PIA,81,106.48,2.0,1.0,30.862,46.834,28.784,303.0,211.0,220.0,306.0,True,SOFT,2.0,True,McLaren,0 days 00:21:43.167000,1,Q
PIA,81,106.433,5.0,2.0,30.561,46.974,28.898,301.0,215.0,222.0,306.0,True,SOFT,5.0,False,McLaren,0 days 00:30:27.079000,1,Q
PIA,81,105.671,8.0,3.0,30.402,46.482,28.787,302.0,217.0,224.0,309.0,True,SOFT,2.0,True,McLaren,0 days 00:43:59.484000,1,Q
PIA,81,105.462,13.0,5.0,30.375,46.426,28.661,303.0,206.0,223.0,309.0,True,SOFT,4.0,False,McLaren,0 days 01:07:12.703000,1,Q
PIA,81,105.016,16.0,6.0,30.287,46.127,28.602,302.0,215.0,224.0,312.0,True,SOFT,2.0,True,McLaren,0 days 01:22:59.612000,1,Q
LIN,41,106.191,2.0,1.0,30.38,47.341,28.47,309.0,217.0,214.0,314.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:20:30.288000,1,Q
LIN,41,106.425,5.0,2.0,30.47,47.29,28.665,306.0,218.0,211.0,311.0,False,SOFT,5.0,False,Racing Bulls,0 days 00:29:48.981000,1,Q
LIN,41,105.629,8.0,3.0,30.266,46.778,28.585,308.0,222.0,214.0,312.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:44:06.356000,1,Q
LIN,41,105.83,11.0,4.0,30.381,46.79,28.659,306.0,218.0,215.0,312.0,False,SOFT,2.0,True,Racing Bulls,0 days 00:53:00.827000,1,Q
LIN,41,106.054,14.0,5.0,30.402,47.298,28.354,302.0,218.0,211.0,313.0,True,SOFT,5.0,False,Racing Bulls,0 days 01:06:56.853000,1,Q
LIN,41,105.143,17.0,6.0,30.13,46.602,28.411,306.0,218.0,210.0,315.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:22:49.782000,1,Q
BOR,5,106.609,2.0,1.0,30.641,47.093,28.875,308.0,208.0,211.0,308.0,True,SOFT,2.0,True,Audi,0 days 00:21:04.161000,1,Q
BOR,5,107.118,5.0,2.0,30.872,47.405,28.841,304.0,212.0,203.0,306.0,False,SOFT,5.0,False,Audi,0 days 00:31:37.785000,1,Q
BOR,5,106.082,8.0,3.0,30.643,46.638,28.801,306.0,214.0,216.0,308.0,True,SOFT,2.0,True,Audi,0 days 00:43:51.016000,1,Q
BOR,5,106.187,11.0,4.0,30.642,46.77,28.775,305.0,215.0,213.0,309.0,False,SOFT,2.0,True,Audi,0 days 00:53:15.163000,1,Q
BOR,5,106.479,14.0,5.0,30.629,47.242,28.608,304.0,212.0,198.0,309.0,True,SOFT,5.0,False,Audi,0 days 01:07:06.620000,1,Q
BOR,5,105.628,17.0,6.0,30.49,46.599,28.539,305.0,215.0,210.0,309.0,True,SOFT,2.0,True,Audi,0 days 01:22:25.123000,1,Q
HAD,6,106.062,2.0,1.0,30.756,46.674,28.632,303.0,218.0,198.0,296.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:21:32.990000,1,Q
HAD,6,105.873,5.0,2.0,30.677,46.457,28.739,302.0,219.0,194.0,296.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:43:40.724000,1,Q
HAD,6,105.823,8.0,3.0,30.632,46.6,28.591,302.0,220.0,205.0,295.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:52:13.740000,1,Q
LAW,30,106.501,2.0,1.0,30.523,47.411,28.567,305.0,215.0,214.0,313.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:20:52.603000,1,Q
LAW,30,106.652,5.0,2.0,30.609,47.408,28.635,305.0,215.0,213.0,314.0,False,SOFT,5.0,False,Racing Bulls,0 days 00:29:53.186000,1,Q
LAW,30,106.161,8.0,3.0,30.492,47.037,28.632,305.0,220.0,214.0,313.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:44:13.155000,1,Q
LAW,30,106.12,11.0,4.0,30.59,46.876,28.654,304.0,217.0,215.0,313.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:53:19.427000,1,Q
GAS,10,107.539,2.0,1.0,30.672,48.169,28.698,313.0,213.0,221.0,305.0,True,SOFT,2.0,True,Alpine,0 days 00:19:40.872000,1,Q
GAS,10,106.679,5.0,2.0,30.746,47.469,28.464,315.0,214.0,220.0,303.0,True,SOFT,2.0,True,Alpine,0 days 00:30:44.922000,1,Q
GAS,10,106.382,8.0,3.0,30.466,47.411,28.505,315.0,216.0,220.0,303.0,True,SOFT,2.0,True,Alpine,0 days 00:43:00.818000,1,Q
GAS,10,106.331,11.0,4.0,30.467,47.311,28.553,314.0,216.0,220.0,303.0,True,SOFT,2.0,True,Alpine,0 days 00:52:23.201000,1,Q
COL,43,107.731,2.0,1.0,30.588,48.384,28.759,317.0,213.0,220.0,306.0,True,SOFT,2.0,True,Alpine,0 days 00:19:48.418000,1,Q
COL,43,106.795,5.0,2.0,30.383,47.664,28.748,318.0,215.0,221.0,306.0,True,SOFT,2.0,True,Alpine,0 days 00:30:50.570000,1,Q
COL,43,107.086,8.0,3.0,30.562,47.756,28.768,313.0,216.0,222.0,306.0,True,SOFT,2.0,True,Alpine,0 days 00:42:51.777000,1,Q
COL,43,106.392,11.0,4.0,30.41,47.352,28.63,315.0,214.0,220.0,306.0,True,SOFT,2.0,True,Alpine,0 days 00:52:30.570000,1,Q
HUL,27,107.643,2.0,1.0,31.353,47.368,28.922,303.0,214.0,214.0,304.0,True,SOFT,2.0,True,Audi,0 days 00:21:13.155000,1,Q
HUL,27,106.893,5.0,2.0,30.848,47.167,28.878,307.0,217.0,216.0,307.0,True,SOFT,2.0,True,Audi,0 days 00:30:31.571000,1,Q
HUL,27,106.715,8.0,3.0,30.619,47.24,28.856,312.0,215.0,205.0,310.0,True,SOFT,5.0,False,Audi,0 days 00:44:37.936000,1,Q
HUL,27,106.671,11.0,4.0,30.778,47.017,28.876,306.0,213.0,210.0,309.0,True,SOFT,2.0,True,Audi,0 days 00:53:04.080000,1,Q
SAI,55,107.499,2.0,1.0,30.65,48.061,28.788,314.0,209.0,221.0,307.0,True,SOFT,2.0,True,Williams,0 days 00:20:40.635000,1,Q
SAI,55,107.08,5.0,2.0,30.614,47.797,28.669,314.0,210.0,223.0,307.0,True,SOFT,2.0,True,Williams,0 days 00:29:43.021000,1,Q
SAI,55,107.403,8.0,3.0,30.678,48.027,28.698,313.0,208.0,220.0,307.0,True,SOFT,5.0,False,Williams,0 days 00:43:30.709000,1,Q
SAI,55,106.777,11.0,4.0,30.586,47.534,28.657,314.0,210.0,221.0,307.0,True,SOFT,2.0,True,Williams,0 days 00:52:37.911000,1,Q
BEA,87,107.616,2.0,1.0,30.95,47.985,28.681,302.0,213.0,215.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:20:23.110000,1,Q
BEA,87,107.113,5.0,2.0,30.802,47.573,28.738,301.0,216.0,211.0,303.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:29:59.986000,1,Q
BEA,87,107.59,8.0,3.0,31.048,47.652,28.89,295.0,209.0,213.0,303.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:43:21.004000,1,Q
BEA,87,106.779,11.0,4.0,30.713,47.395,28.671,302.0,214.0,217.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:52:47.331000,1,Q
ALB,23,107.701,2.0,1.0,30.832,48.096,28.773,313.0,211.0,220.0,307.0,True,SOFT,2.0,True,Williams,0 days 00:20:47.111000,1,Q
ALB,23,107.12,5.0,2.0,30.603,47.747,28.77,312.0,213.0,220.0,304.0,True,SOFT,2.0,True,Williams,0 days 00:30:16.047000,1,Q
OCO,31,108.255,2.0,1.0,31.122,48.215,28.918,297.0,214.0,213.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:20:20.092000,1,Q
OCO,31,107.801,5.0,2.0,30.912,47.963,28.926,298.0,216.0,213.0,303.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:29:56.153000,1,Q
BOT,77,110.011,2.0,1.0,31.229,49.33,29.452,305.0,207.0,211.0,303.0,True,SOFT,2.0,True,Cadillac,0 days 00:16:53.512000,1,Q
BOT,77,143.179,3.0,1.0,41.578,61.723,39.878,280.0,159.0,218.0,219.0,False,SOFT,3.0,True,Cadillac,0 days 00:18:43.523000,1,Q
BOT,77,108.622,4.0,1.0,30.982,48.53,29.11,310.0,209.0,214.0,306.0,True,SOFT,4.0,True,Cadillac,0 days 00:21:06.702000,1,Q
BOT,77,107.823,7.0,2.0,30.711,48.149,28.963,309.0,211.0,214.0,307.0,True,SOFT,2.0,True,Cadillac,0 days 00:29:32.266000,1,Q
PER,11,109.307,2.0,1.0,31.021,48.998,29.288,308.0,208.0,210.0,302.0,True,SOFT,2.0,True,Cadillac,0 days 00:16:55.289000,1,Q
PER,11,143.711,3.0,1.0,42.346,60.974,40.391,277.0,141.0,218.0,227.0,False,SOFT,3.0,True,Cadillac,0 days 00:18:44.596000,1,Q
PER,11,108.504,4.0,1.0,30.734,48.599,29.171,314.0,209.0,211.0,305.0,True,SOFT,4.0,True,Cadillac,0 days 00:21:08.307000,1,Q
PER,11,107.971,7.0,2.0,30.764,48.154,29.053,309.0,211.0,213.0,304.0,True,SOFT,2.0,True,Cadillac,0 days 00:29:34.478000,1,Q
ALO,14,110.196,2.0,1.0,31.259,49.34,29.597,292.0,207.0,201.0,300.0,True,SOFT,2.0,True,Aston Martin,0 days 00:20:13.689000,1,Q
ALO,14,110.002,5.0,2.0,31.226,49.299,29.477,296.0,210.0,201.0,301.0,True,SOFT,2.0,True,Aston Martin,0 days 00:30:07.447000,1,Q
STR,18,111.121,4.0,2.0,31.829,49.466,29.826,285.0,206.0,195.0,297.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:37.290000,1,Q
STR,18,110.177,7.0,3.0,31.369,49.199,29.609,297.0,208.0,197.0,298.0,True,SOFT,2.0,True,Aston Martin,0 days 00:30:51.942000,1,Q
