Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
SAI,55,69.472,11.0,4.0,23.693,24.739,21.04,292.0,283.0,321.0,332.0,True,SOFT,2.0,True,Williams,0 days 00:52:49.017000,1,Q
SAI,55,69.94,14.0,5.0,23.898,24.917,21.125,289.0,282.0,321.0,327.0,True,SOFT,5.0,False,Williams,0 days 01:04:33.991000,1,Q
SAI,55,69.505,17.0,6.0,23.727,24.733,21.045,291.0,283.0,324.0,328.0,True,SOFT,2.0,True,Williams,0 days 01:12:42.017000,1,Q
ALO,14,69.95,2.0,1.0,23.917,24.736,21.297,291.0,280.0,321.0,329.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:11.048000,1,Q
ALO,14,69.657,7.0,3.0,23.787,24.704,21.166,291.0,281.0,321.0,331.0,True,SOFT,4.0,False,Aston Martin,0 days 00:46:07.945000,1,Q
ALO,14,69.366,10.0,4.0,23.823,24.514,21.029,293.0,282.0,321.0,331.0,True,SOFT,2.0,True,Aston Martin,0 days 00:54:10.952000,1,Q
ALO,14,69.938,13.0,5.0,23.929,24.806,21.203,290.0,282.0,319.0,328.0,True,SOFT,5.0,False,Aston Martin,0 days 01:04:42.431000,1,Q
ALO,14,69.63,16.0,6.0,23.79,24.715,21.125,292.0,281.0,320.0,330.0,True,SOFT,2.0,True,Aston Martin,0 days 01:13:43.569000,1,Q
ANT,12,70.004,2.0,1.0,24.108,24.657,21.239,288.0,280.0,319.0,327.0,True,SOFT,2.0,True,Mercedes,0 days 00:21:38.646000,1,Q
ANT,12,69.845,5.0,2.0,23.988,24.686,21.171,289.0,281.0,319.0,326.0,True,SOFT,2.0,True,Mercedes,0 days 00:29:53.883000,1,Q
ANT,12,69.601,8.0,3.0,23.907,24.652,21.042,290.0,281.0,322.0,327.0,True,SOFT,2.0,True,Mercedes,0 days 00:44:21.817000,1,Q
ANT,12,69.493,11.0,4.0,23.86,24.599,21.034,288.0,282.0,322.0,326.0,True,SOFT,2.0,True,Mercedes,0 days 00:52:02.637000,1,Q
TSU,22,70.661,2.0,1.0,24.153,24.998,21.51,290.0,280.0,319.0,326.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:16:05.867000,1,Q
TSU,22,70.449,5.0,2.0,24.1,25.006,21.343,288.0,281.0,320.0,330.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:24:06.974000,1,Q
TSU,22,69.954,8.0,3.0,23.819,24.878,21.257,290.0,281.0,322.0,332.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:31:55.104000,1,Q
TSU,22,69.622,11.0,4.0,23.745,24.737,21.14,291.0,281.0,323.0,329.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:44:30.315000,1,Q
TSU,22,69.632,14.0,5.0,23.732,24.785,21.115,292.0,281.0,322.0,329.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:52:09.357000,1,Q
BOR,5,70.425,2.0,1.0,24.327,24.856,21.242,287.0,282.0,321.0,328.0,True,SOFT,2.0,True,Audi,0 days 00:23:27.490000,1,Q
BOR,5,70.037,5.0,2.0,24.043,24.842,21.152,289.0,281.0,320.0,331.0,True,SOFT,2.0,True,Audi,0 days 00:31:18.377000,1,Q
BOR,5,69.77,8.0,3.0,23.948,24.804,21.018,290.0,281.0,318.0,328.0,True,SOFT,2.0,True,Audi,0 days 00:45:36.450000,1,Q
BOR,5,69.622,11.0,4.0,23.811,24.893,20.918,290.0,282.0,320.0,329.0,True,SOFT,2.0,True,Audi,0 days 00:53:34.101000,1,Q
GAS,10,70.981,2.0,1.0,24.434,25.083,21.464,287.0,280.0,321.0,328.0,True,SOFT,2.0,True,Alpine,0 days 00:16:20.940000,1,Q
GAS,10,70.043,5.0,2.0,24.087,24.716,21.24,288.0,280.0,321.0,329.0,True,SOFT,2.0,True,Alpine,0 days 00:23:40.558000,1,Q
GAS,10,69.894,8.0,3.0,24.045,24.699,21.15,290.0,280.0,321.0,329.0,True,SOFT,2.0,True,Alpine,0 days 00:30:43.755000,1,Q
GAS,10,70.237,11.0,4.0,24.196,24.833,21.208,290.0,282.0,320.0,328.0,True,SOFT,5.0,False,Alpine,0 days 00:44:54.097000,1,Q
GAS,10,69.637,14.0,5.0,24.138,24.54,20.959,289.0,281.0,321.0,329.0,True,SOFT,2.0,True,Alpine,0 days 00:52:40.007000,1,Q
ALB,23,70.423,2.0,1.0,23.873,25.202,21.348,293.0,278.0,320.0,329.0,True,SOFT,2.0,True,Williams,0 days 00:22:53.303000,1,Q
ALB,23,69.792,5.0,2.0,23.734,24.916,21.142,292.0,283.0,322.0,331.0,True,SOFT,2.0,True,Williams,0 days 00:30:30.995000,1,Q
ALB,23,69.652,8.0,3.0,23.68,24.935,21.037,292.0,283.0,325.0,330.0,True,SOFT,2.0,True,Williams,0 days 00:45:09.298000,1,Q
ALB,23,69.938,11.0,4.0,23.892,25.006,21.04,293.0,283.0,322.0,334.0,False,SOFT,2.0,True,Williams,0 days 00:53:13.486000,1,Q
COL,43,71.132,2.0,1.0,24.463,25.173,21.496,289.0,281.0,320.0,328.0,True,SOFT,2.0,True,Alpine,0 days 00:16:30.972000,1,Q
COL,43,70.561,5.0,2.0,24.23,24.978,21.353,289.0,283.0,322.0,331.0,True,SOFT,2.0,True,Alpine,0 days 00:23:48.186000,1,Q
COL,43,70.104,8.0,3.0,24.036,24.749,21.319,291.0,282.0,323.0,330.0,True,SOFT,2.0,True,Alpine,0 days 00:31:47.404000,1,Q
HUL,27,70.865,2.0,1.0,24.386,25.034,21.445,288.0,282.0,319.0,326.0,True,SOFT,2.0,True,Audi,0 days 00:16:48.942000,1,Q
HUL,27,70.195,5.0,2.0,24.091,24.869,21.235,289.0,282.0,322.0,332.0,True,SOFT,2.0,True,Audi,0 days 00:23:22.213000,1,Q
HUL,27,70.261,8.0,3.0,24.077,24.851,21.333,288.0,281.0,320.0,328.0,False,SOFT,2.0,True,Audi,0 days 00:32:07.213000,1,Q
OCO,31,71.183,2.0,1.0,24.506,25.214,21.463,285.0,279.0,315.0,324.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:16:12.315000,1,Q
OCO,31,70.643,5.0,2.0,24.302,25.045,21.296,286.0,280.0,314.0,326.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:23:03.337000,1,Q
OCO,31,70.197,8.0,3.0,24.031,24.848,21.318,287.0,281.0,317.0,328.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:42.178000,1,Q
BEA,87,70.262,2.0,1.0,24.156,24.935,21.171,286.0,280.0,317.0,322.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:16:40.106000,1,Q
BEA,87,70.424,5.0,2.0,24.26,24.969,21.195,286.0,282.0,318.0,325.0,False,SOFT,5.0,False,Haas F1 Team,0 days 00:23:15.363000,1,Q
BEA,87,70.319,8.0,3.0,24.165,24.925,21.229,287.0,279.0,319.0,326.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:30:12.731000,1,Q
