Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 01:13:49.960000,NOR,4,0 days 00:01:26.269000,20.0,6.0,,,0 days 00:00:28.433000,0 days 00:00:32.901000,0 days 00:00:24.935000,0 days 01:12:52.124000,0 days 01:13:25.025000,0 days 01:13:49.960000,221.0,194.0,286.0,332.0,True,SOFT,2.0,True,McLaren,0 days 01:12:23.691000,2025-05-03 21:13:43.718,1,,,,False,True,Q
0 days 01:15:47.283000,NOR,4,0 days 00:01:57.323000,21.0,6.0,,0 days 01:15:39.961000,0 days 00:00:35.191000,0 days 00:00:42.848000,0 days 00:00:39.284000,0 days 01:14:25.151000,0 days 01:15:07.999000,0 days 01:15:47.283000,179.0,158.0,,196.0,False,SOFT,3.0,True,McLaren,0 days 01:13:49.960000,2025-05-03 21:15:09.987,1,,,,False,False,Q
0 days 00:18:05.254000,ANT,12,,1.0,1.0,0 days 00:16:04.749000,,,0 days 00:00:42.757000,0 days 00:00:27.473000,,0 days 00:17:37.781000,0 days 00:18:05.288000,177.0,154.0,285.0,285.0,False,SOFT,4.0,False,Mercedes,0 days 00:16:04.749000,2025-05-03 20:17:24.776,1,,,,False,False,Q
0 days 00:19:43.187000,ANT,12,0 days 00:01:37.933000,2.0,1.0,,0 days 00:19:36.035000,0 days 00:00:29.010000,0 days 00:00:33.645000,0 days 00:00:35.278000,0 days 00:18:34.264000,0 days 00:19:07.909000,0 days 00:19:43.187000,220.0,191.0,,339.0,False,SOFT,5.0,False,Mercedes,0 days 00:18:05.254000,2025-05-03 20:19:25.281,1,,,,False,False,Q
0 days 00:22:42.708000,ANT,12,,3.0,2.0,0 days 00:20:33.914000,,,0 days 00:00:40.822000,0 days 00:00:29.040000,,0 days 00:22:13.740000,0 days 00:22:42.950000,163.0,125.0,287.0,281.0,False,SOFT,1.0,True,Mercedes,0 days 00:19:43.187000,2025-05-03 20:21:03.214,1,,,,False,False,Q
0 days 00:24:09.785000,ANT,12,0 days 00:01:27.077000,4.0,2.0,,,0 days 00:00:28.627000,0 days 00:00:33.551000,0 days 00:00:24.899000,0 days 00:23:11.335000,0 days 00:23:44.886000,0 days 00:24:09.785000,221.0,192.0,287.0,339.0,True,SOFT,2.0,True,Mercedes,0 days 00:22:42.708000,2025-05-03 20:24:02.735,1,,,,False,True,Q
0 days 00:26:13.936000,ANT,12,0 days 00:02:04.151000,5.0,2.0,,0 days 00:26:07.694000,0 days 00:00:41.563000,0 days 00:00:44.265000,0 days 00:00:38.323000,0 days 00:24:51.348000,0 days 00:25:35.613000,0 days 00:26:13.936000,157.0,137.0,,253.0,False,SOFT,3.0,True,Mercedes,0 days 00:24:09.785000,2025-05-03 20:25:29.812,1,,,,False,False,Q
0 days 00:28:37.157000,ANT,12,0 days 00:02:23.221000,6.0,3.0,0 days 00:26:37.127000,,0 days 00:01:10.609000,0 days 00:00:44.820000,0 days 00:00:27.792000,0 days 00:27:24.545000,0 days 00:28:09.365000,0 days 00:28:37.157000,143.0,141.0,286.0,285.0,False,SOFT,4.0,False,Mercedes,0 days 00:26:13.936000,2025-05-03 20:27:33.963,1,,,,False,False,Q
0 days 00:30:04.586000,ANT,12,0 days 00:01:27.429000,7.0,3.0,,,0 days 00:00:28.836000,0 days 00:00:33.697000,0 days 00:00:24.896000,0 days 00:29:05.993000,0 days 00:29:39.690000,0 days 00:30:04.586000,221.0,191.0,288.0,339.0,False,SOFT,5.0,False,Mercedes,0 days 00:28:37.157000,2025-05-03 20:29:57.184,1,,,,False,True,Q
0 days 00:32:05.150000,ANT,12,0 days 00:02:00.564000,8.0,3.0,,0 days 00:31:58.970000,0 days 00:00:37.107000,0 days 00:00:42.276000,0 days 00:00:41.181000,0 days 00:30:41.693000,0 days 00:31:23.969000,0 days 00:32:05.150000,186.0,151.0,,220.0,False,SOFT,6.0,False,Mercedes,0 days 00:30:04.586000,2025-05-03 20:31:24.613,1,,,,False,False,Q
