Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 01:19:02.245000,ANT,12,,34.0,5.0,,,0 days 00:00:23.974000,0 days 00:00:45.128000,0 days 00:01:23.421000,0 days 01:16:53.696000,0 days 01:17:38.873000,0 days 01:19:02.284000,133.0,128.0,4.0,194.0,False,SOFT,24.0,False,Mercedes,0 days 01:16:29.628000,2026-06-05 16:03:41.635,1,,,,False,False,FP2
0 days 01:20:27.285000,ANT,12,,35.0,5.0,,0 days 01:20:27.285000,0 days 00:00:24.674000,0 days 00:00:42.794000,,0 days 01:19:26.969000,0 days 01:20:09.810000,,136.0,143.0,,210.0,False,SOFT,25.0,False,Mercedes,0 days 01:19:02.245000,2026-06-05 16:06:14.252,1,,,,False,False,FP2
0 days 00:16:11.694000,ALO,14,0 days 00:01:36.218000,1.0,1.0,0 days 00:14:36.268000,,0 days 00:00:31.390000,0 days 00:00:41.379000,0 days 00:00:23.449000,0 days 00:15:07.052000,0 days 00:15:48.482000,0 days 00:16:11.869000,153.0,166.0,253.0,260.0,False,SOFT,1.0,True,Aston Martin,0 days 00:14:36.268000,2026-06-05 15:01:48.275,1,,,,False,False,FP2
0 days 00:17:43.541000,ALO,14,0 days 00:01:31.847000,2.0,1.0,,,0 days 00:00:22.481000,0 days 00:00:45.021000,0 days 00:00:24.345000,0 days 00:16:34.175000,0 days 00:17:19.196000,0 days 00:17:43.541000,163.0,168.0,254.0,262.0,True,SOFT,2.0,True,Aston Martin,0 days 00:16:11.694000,2026-06-05 15:03:23.701,1,,,,False,True,FP2
0 days 00:19:01.214000,ALO,14,0 days 00:01:17.673000,3.0,1.0,,,0 days 00:00:20.682000,0 days 00:00:36.276000,0 days 00:00:20.715000,0 days 00:18:04.223000,0 days 00:18:40.499000,0 days 00:19:01.214000,194.0,185.0,256.0,275.0,True,SOFT,3.0,True,Aston Martin,0 days 00:17:43.541000,2026-06-05 15:04:55.548,1,,,,False,True,FP2
0 days 00:20:18.142000,ALO,14,0 days 00:01:16.928000,4.0,1.0,,,0 days 00:00:20.437000,0 days 00:00:36.096000,0 days 00:00:20.395000,0 days 00:19:21.651000,0 days 00:19:57.747000,0 days 00:20:18.142000,200.0,188.0,256.0,275.0,True,SOFT,4.0,True,Aston Martin,0 days 00:19:01.214000,2026-06-05 15:06:13.221,1,,,,False,True,FP2
0 days 00:21:59.113000,ALO,14,0 days 00:01:40.971000,5.0,1.0,,,0 days 00:00:24.891000,0 days 00:00:46.629000,0 days 00:00:29.451000,0 days 00:20:43.033000,0 days 00:21:29.662000,0 days 00:21:59.113000,122.0,164.0,246.0,247.0,False,SOFT,5.0,True,Aston Martin,0 days 00:20:18.142000,2026-06-05 15:07:30.149,1,,,,False,True,FP2
0 days 00:23:15.854000,ALO,14,0 days 00:01:16.741000,6.0,1.0,,,0 days 00:00:20.433000,0 days 00:00:35.925000,0 days 00:00:20.383000,0 days 00:22:19.546000,0 days 00:22:55.471000,0 days 00:23:15.854000,204.0,188.0,257.0,275.0,True,SOFT,6.0,True,Aston Martin,0 days 00:21:59.113000,2026-06-05 15:09:11.120,1,,,,False,True,FP2
0 days 00:24:54.794000,ALO,14,0 days 00:01:38.940000,7.0,1.0,,,0 days 00:00:24.991000,0 days 00:00:42.229000,0 days 00:00:31.720000,0 days 00:23:40.845000,0 days 00:24:23.074000,0 days 00:24:54.794000,161.0,171.0,247.0,259.0,False,SOFT,7.0,True,Aston Martin,0 days 00:23:15.854000,2026-06-05 15:10:27.861,1,,,,False,True,FP2
0 days 00:29:42.281000,ALO,14,,8.0,1.0,,0 days 00:26:34.451000,0 days 00:00:24.810000,0 days 00:00:50.774000,,0 days 00:25:19.936000,0 days 00:26:10.614000,,56.0,98.0,,242.0,False,SOFT,8.0,True,Aston Martin,0 days 00:24:54.794000,2026-06-05 15:12:06.801,126,,,,False,False,FP2
0 days 00:31:16.648000,ALO,14,0 days 00:01:34.367000,9.0,2.0,0 days 00:29:43.020000,,0 days 00:00:28.851000,0 days 00:00:43.185000,0 days 00:00:22.331000,0 days 00:30:11.132000,0 days 00:30:54.317000,0 days 00:31:16.648000,163.0,169.0,252.0,255.0,False,SOFT,9.0,False,Aston Martin,0 days 00:29:42.281000,2026-06-05 15:16:54.288,671,,,,False,False,FP2
0 days 00:32:36.091000,ALO,14,0 days 00:01:19.443000,10.0,2.0,,,0 days 00:00:20.884000,0 days 00:00:37.435000,0 days 00:00:21.124000,0 days 00:31:37.532000,0 days 00:32:14.967000,0 days 00:32:36.091000,193.0,182.0,255.0,270.0,False,SOFT,10.0,False,Aston Martin,0 days 00:31:16.648000,2026-06-05 15:18:28.655,1,,,,False,True,FP2
0 days 00:33:52.437000,ALO,14,0 days 00:01:16.346000,11.0,2.0,,,0 days 00:00:20.150000,0 days 00:00:35.911000,0 days 00:00:20.285000,0 days 00:32:56.241000,0 days 00:33:32.152000,0 days 00:33:52.437000,205.0,190.0,255.0,274.0,True,SOFT,11.0,False,Aston Martin,0 days 00:32:36.091000,2026-06-05 15:19:48.098,1,,,,False,True,FP2
0 days 00:35:16.933000,ALO,14,0 days 00:01:24.496000,12.0,2.0,,,0 days 00:00:20.430000,0 days 00:00:41.139000,0 days 00:00:22.927000,0 days 00:34:12.867000,0 days 00:34:54.006000,0 days 00:35:16.933000,181.0,170.0,256.0,262.0,False,SOFT,12.0,False,Aston Martin,0 days 00:33:52.437000,2026-06-05 15:21:04.444,1,,,,False,True,FP2
0 days 00:36:32.919000,ALO,14,0 days 00:01:15.986000,13.0,2.0,,,0 days 00:00:20.086000,0 days 00:00:35.725000,0 days 00:00:20.175000,0 days 00:35:37.019000,0 days 00:36:12.744000,0 days 00:36:32.919000,205.0,191.0,256.0,276.0,True,SOFT,13.0,False,Aston Martin,0 days 00:35:16.933000,2026-06-05 15:22:28.940,1,,,,False,True,FP2
0 days 00:38:10.094000,ALO,14,0 days 00:01:37.175000,14.0,2.0,,,0 days 00:00:22.762000,0 days 00:00:44.668000,0 days 00:00:29.745000,0 days 00:36:55.681000,0 days 00:37:40.349000,0 days 00:38:10.094000,180.0,169.0,255.0,254.0,False,SOFT,14.0,False,Aston Martin,0 days 00:36:32.919000,2026-06-05 15:23:44.926,1,,,,False,True,FP2
0 days 00:48:35.657000,ALO,14,,15.0,2.0,,0 days 00:39:30.757000,0 days 00:00:21.498000,0 days 00:00:44.128000,,0 days 00:38:31.885000,0 days 00:39:15.875000,,174.0,166.0,,219.0,False,SOFT,15.0,False,Aston Martin,0 days 00:38:10.094000,2026-06-05 15:25:22.101,1,,,,False,False,FP2
0 days 00:50:06.422000,ALO,14,0 days 00:01:30.765000,16.0,3.0,0 days 00:48:36.282000,,0 days 00:00:26.394000,0 days 00:00:41.301000,0 days 00:00:23.070000,0 days 00:49:02.051000,0 days 00:49:43.352000,0 days 00:50:06.422000,166.0,168.0,209.0,253.0,False,SOFT,1.0,True,Aston Martin,0 days 00:48:35.657000,2026-06-05 15:35:47.664,1,,,,False,False,FP2
0 days 00:51:29.470000,ALO,14,0 days 00:01:23.048000,17.0,3.0,,,0 days 00:00:21.628000,0 days 00:00:37.672000,0 days 00:00:23.748000,0 days 00:50:28.050000,0 days 00:51:05.722000,0 days 00:51:29.470000,193.0,175.0,255.0,262.0,False,SOFT,2.0,True,Aston Martin,0 days 00:50:06.422000,2026-06-05 15:37:18.429,1,,,,False,True,FP2
0 days 00:52:53.889000,ALO,14,0 days 00:01:24.419000,18.0,3.0,,,0 days 00:00:20.038000,0 days 00:00:37.231000,0 days 00:00:27.150000,0 days 00:51:49.508000,0 days 00:52:26.739000,0 days 00:52:53.889000,207.0,174.0,256.0,254.0,False,SOFT,3.0,True,Aston Martin,0 days 00:51:29.470000,2026-06-05 15:38:41.477,1,,,,False,True,FP2
0 days 00:54:09.346000,ALO,14,0 days 00:01:15.457000,19.0,3.0,,,0 days 00:00:19.963000,0 days 00:00:35.463000,0 days 00:00:20.031000,0 days 00:53:13.852000,0 days 00:53:49.315000,0 days 00:54:09.346000,207.0,190.0,258.0,276.0,True,SOFT,4.0,True,Aston Martin,0 days 00:52:53.889000,2026-06-05 15:40:05.896,1,,,,False,True,FP2
