Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
LAW,30,65.4,2.0,1.0,16.661,29.024,19.715,311.0,251.0,285.0,315.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:24:17.518000,1,Q
LAW,30,65.017,5.0,2.0,16.579,28.839,19.599,312.0,250.0,285.0,316.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:32:25.751000,1,Q
LAW,30,65.248,8.0,3.0,16.531,28.971,19.746,311.0,248.0,285.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:47:32.190000,1,Q
LAW,30,65.041,11.0,4.0,16.493,29.045,19.503,317.0,251.0,287.0,315.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:03:36.200000,1,Q
LAW,30,64.926,16.0,6.0,16.526,28.839,19.561,314.0,251.0,285.0,316.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:24:15.390000,12,Q
VER,1,65.106,2.0,1.0,16.37,29.123,19.613,319.0,247.0,285.0,318.0,True,SOFT,2.0,False,Red Bull Racing,0 days 00:23:06.974000,1,Q
VER,1,65.202,5.0,2.0,16.407,29.085,19.71,318.0,245.0,285.0,321.0,False,,5.0,False,Red Bull Racing,0 days 00:33:46.131000,1,Q
VER,1,65.103,8.0,3.0,16.488,29.038,19.577,314.0,248.0,286.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:48:22.365000,1,Q
VER,1,64.836,11.0,4.0,16.439,28.901,19.496,320.0,247.0,287.0,318.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:03:10.113000,1,Q
VER,1,64.929,14.0,5.0,16.496,28.905,19.528,316.0,249.0,280.0,320.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:17:54.321000,1,Q
VER,1,67.674,17.0,6.0,16.436,28.689,22.549,317.0,249.0,233.0,320.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:24:07.973000,12,Q
BOR,5,65.782,2.0,1.0,16.65,29.347,19.785,313.0,244.0,282.0,318.0,True,SOFT,2.0,False,Audi,0 days 00:21:43.953000,1,Q
BOR,5,65.273,5.0,2.0,16.657,28.881,19.735,315.0,248.0,285.0,318.0,True,,5.0,False,Audi,0 days 00:28:28,1,Q
BOR,5,65.123,8.0,3.0,16.523,28.96,19.64,317.0,245.0,284.0,319.0,True,SOFT,2.0,True,Audi,0 days 00:34:32.330000,1,Q
BOR,5,66.125,11.0,4.0,16.652,29.295,20.178,311.0,243.0,284.0,317.0,True,SOFT,5.0,False,Audi,0 days 00:47:40.766000,1,Q
BOR,5,64.846,14.0,5.0,16.492,28.868,19.486,318.0,249.0,286.0,318.0,True,SOFT,2.0,True,Audi,0 days 01:02:51.917000,1,Q
BOR,5,65.341,17.0,6.0,16.623,29.03,19.688,314.0,247.0,283.0,319.0,True,SOFT,5.0,False,Audi,0 days 01:18:09.362000,1,Q
BOR,5,65.132,20.0,7.0,16.613,28.941,19.578,315.0,248.0,285.0,316.0,True,SOFT,2.0,True,Audi,0 days 01:25:16.653000,1,Q
ANT,12,65.283,2.0,1.0,16.467,29.116,19.7,316.0,250.0,286.0,320.0,True,SOFT,2.0,False,Mercedes,0 days 00:24:25.412000,1,Q
ANT,12,65.178,5.0,2.0,16.319,29.115,19.744,317.0,247.0,284.0,321.0,True,,,True,Mercedes,0 days 00:34:36.928000,1,Q
ANT,12,65.688,8.0,3.0,16.515,29.399,19.774,313.0,249.0,286.0,320.0,True,SOFT,5.0,False,Mercedes,0 days 00:48:39.578000,1,Q
ANT,12,65.052,11.0,4.0,16.338,29.161,19.553,320.0,247.0,287.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:03:58.329000,1,Q
ANT,12,65.276,14.0,5.0,16.439,29.177,19.66,316.0,248.0,286.0,321.0,True,SOFT,5.0,False,Mercedes,0 days 01:17:15.133000,1,Q
GAS,10,66.264,2.0,1.0,16.741,29.523,20.0,313.0,233.0,283.0,316.0,True,SOFT,2.0,False,Alpine,0 days 00:20:07.548000,1,Q
GAS,10,65.292,5.0,2.0,16.527,29.073,19.692,315.0,245.0,286.0,317.0,True,,,True,Alpine,0 days 00:26:45.169000,1,Q
GAS,10,65.054,8.0,3.0,16.527,28.909,19.618,315.0,247.0,287.0,318.0,True,SOFT,5.0,False,Alpine,0 days 00:34:05.152000,1,Q
GAS,10,65.717,11.0,4.0,16.629,29.101,19.987,312.0,242.0,286.0,318.0,True,SOFT,5.0,False,Alpine,0 days 00:47:57.187000,1,Q
GAS,10,64.846,14.0,5.0,16.461,28.813,19.572,317.0,247.0,287.0,317.0,True,SOFT,2.0,True,Alpine,0 days 01:04:38.996000,1,Q
GAS,10,65.649,17.0,6.0,16.56,29.314,19.775,313.0,242.0,285.0,319.0,True,SOFT,5.0,False,Alpine,0 days 01:17:08.453000,1,Q
GAS,10,73.423,20.0,7.0,16.48,28.905,28.038,315.0,245.0,103.0,318.0,False,SOFT,2.0,True,Alpine,0 days 01:23:53.482000,12,Q
ALO,14,65.891,4.0,2.0,16.587,29.459,19.845,317.0,245.0,283.0,319.0,True,,,True,Aston Martin,0 days 00:25:04.743000,1,Q
ALO,14,65.197,7.0,3.0,16.511,28.957,19.729,318.0,246.0,284.0,320.0,True,SOFT,2.0,True,Aston Martin,0 days 00:33:22.688000,1,Q
ALO,14,66.114,10.0,4.0,16.611,29.464,20.039,311.0,249.0,284.0,318.0,True,SOFT,4.0,False,Aston Martin,0 days 00:48:30.167000,1,Q
ALO,14,65.128,13.0,5.0,16.494,29.038,19.596,319.0,249.0,285.0,316.0,True,SOFT,2.0,True,Aston Martin,0 days 01:03:51.771000,1,Q
ALB,23,66.015,2.0,1.0,16.681,29.351,19.983,311.0,235.0,282.0,315.0,True,SOFT,2.0,False,Williams,0 days 00:19:11.899000,1,Q
ALB,23,65.81,5.0,2.0,16.72,29.211,19.879,316.0,246.0,283.0,317.0,True,SOFT,5.0,False,Williams,0 days 00:24:59.402000,1,Q
ALB,23,65.143,8.0,3.0,16.395,28.779,19.969,316.0,250.0,284.0,319.0,True,,,True,Williams,0 days 00:29:38.005000,1,Q
ALB,23,66.07,12.0,5.0,16.647,29.474,19.949,312.0,244.0,282.0,313.0,True,SOFT,6.0,False,Williams,0 days 00:44:08.443000,1,Q
ALB,23,65.205,17.0,7.0,16.445,29.025,19.735,315.0,244.0,285.0,316.0,True,SOFT,4.0,False,Williams,0 days 01:04:52.602000,1,Q
HAD,6,65.344,2.0,1.0,16.714,28.963,19.667,311.0,249.0,285.0,316.0,True,SOFT,2.0,False,Racing Bulls,0 days 00:24:04.505000,1,Q
HAD,6,65.063,5.0,2.0,16.556,28.822,19.685,312.0,247.0,282.0,320.0,True,,,True,Racing Bulls,0 days 00:34:23.378000,1,Q
HAD,6,65.557,8.0,3.0,16.699,28.976,19.882,310.0,249.0,284.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:47:21.719000,1,Q
HAD,6,65.226,11.0,4.0,16.712,28.884,19.63,313.0,249.0,283.0,316.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:02:40.915000,1,Q
COL,43,67.042,2.0,1.0,16.752,29.475,20.815,312.0,200.0,281.0,316.0,True,SOFT,2.0,True,Alpine,0 days 00:20:14.953000,1,Q
COL,43,65.547,5.0,2.0,16.58,29.162,19.805,315.0,246.0,284.0,316.0,True,SOFT,2.0,True,Alpine,0 days 00:26:52.015000,1,Q
COL,43,65.278,8.0,3.0,16.626,28.974,19.678,313.0,247.0,283.0,318.0,True,SOFT,2.0,True,Alpine,0 days 00:34:11.559000,1,Q
COL,43,66.587,11.0,4.0,16.741,29.385,20.461,309.0,242.0,283.0,317.0,True,SOFT,5.0,False,Alpine,0 days 00:48:05.479000,1,Q
COL,43,65.288,14.0,5.0,16.482,29.112,19.694,317.0,246.0,286.0,316.0,True,SOFT,2.0,True,Alpine,0 days 01:04:46.195000,1,Q
BEA,87,66.79,2.0,1.0,16.686,29.71,20.394,312.0,206.0,279.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:19:54.090000,1,Q
BEA,87,65.86,5.0,2.0,16.635,29.327,19.898,313.0,245.0,283.0,316.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:25:41.940000,1,Q
BEA,87,65.218,8.0,3.0,16.553,28.878,19.787,315.0,245.0,284.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:33:08.017000,1,Q
BEA,87,66.113,11.0,4.0,16.752,29.263,20.098,309.0,228.0,284.0,317.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:47:45.620000,1,Q
BEA,87,65.312,14.0,5.0,16.544,29.127,19.641,317.0,246.0,284.0,317.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:02:44.256000,1,Q
STR,18,66.061,2.0,1.0,16.648,29.564,19.849,314.0,247.0,282.0,316.0,True,SOFT,2.0,True,Aston Martin,0 days 00:19:23.236000,1,Q
STR,18,65.756,5.0,2.0,16.585,29.331,19.84,317.0,247.0,284.0,319.0,True,SOFT,2.0,True,Aston Martin,0 days 00:25:47.577000,1,Q
STR,18,65.329,8.0,3.0,16.508,29.036,19.785,317.0,249.0,283.0,319.0,True,SOFT,2.0,True,Aston Martin,0 days 00:33:16.403000,1,Q
OCO,31,65.745,2.0,1.0,16.66,29.268,19.817,313.0,242.0,282.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:19:50.703000,1,Q
OCO,31,65.821,5.0,2.0,16.588,29.289,19.944,315.0,245.0,284.0,318.0,False,SOFT,5.0,False,Haas F1 Team,0 days 00:25:36.561000,1,Q
OCO,31,65.364,8.0,3.0,16.613,29.012,19.739,313.0,247.0,285.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:32:32.835000,1,Q
SAI,55,66.171,2.0,1.0,16.668,29.598,19.905,312.0,244.0,281.0,316.0,True,SOFT,2.0,True,Williams,0 days 00:19:40.524000,1,Q
SAI,55,65.899,5.0,2.0,16.688,29.281,19.93,312.0,246.0,282.0,315.0,True,SOFT,5.0,False,Williams,0 days 00:24:55.078000,1,Q
SAI,55,65.582,8.0,3.0,16.515,29.13,19.937,314.0,244.0,284.0,317.0,True,SOFT,2.0,True,Williams,0 days 00:29:30.645000,1,Q
SAI,55,65.845,11.0,4.0,16.464,29.303,20.078,314.0,240.0,284.0,317.0,False,SOFT,2.0,True,Williams,0 days 00:34:55.802000,1,Q
HUL,27,65.681,2.0,1.0,16.711,29.087,19.883,312.0,245.0,277.0,316.0,True,SOFT,2.0,True,Audi,0 days 00:21:37.438000,1,Q
HUL,27,65.606,5.0,2.0,16.581,29.067,19.958,314.0,244.0,283.0,316.0,True,SOFT,5.0,False,Audi,0 days 00:28:17.146000,1,Q
HUL,27,65.775,8.0,3.0,16.479,29.455,19.841,315.0,249.0,284.0,319.0,False,SOFT,2.0,True,Audi,0 days 00:33:51.398000,1,Q
