Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session,TrackTemp,AirTemp,Humidity
COL,43,129.468,6.0,2.0,25.22,56.329,47.919,143.0,106.0,146.0,133.0,False,MEDIUM,6.0,False,Alpine,0 days 00:21:43.981000,1,FP1,50.2,30.6,28.0
COL,43,103.267,7.0,2.0,32.97,45.011,25.286,141.0,177.0,269.0,182.0,False,MEDIUM,7.0,False,Alpine,0 days 00:23:53.449000,1,FP1,50.2,30.6,28.0
COL,43,70.45,8.0,2.0,17.452,31.396,21.602,309.0,216.0,259.0,312.0,True,MEDIUM,8.0,False,Alpine,0 days 00:25:36.716000,1,FP1,50.2,30.6,28.0
COL,43,71.15,11.0,3.0,17.452,31.335,22.363,306.0,216.0,231.0,312.0,False,MEDIUM,11.0,False,Alpine,0 days 00:30:33.733000,1,FP1,50.2,30.6,28.0
COL,43,68.962,14.0,4.0,17.021,30.864,21.077,311.0,219.0,269.0,316.0,True,SOFT,2.0,True,Alpine,0 days 00:46:38.157000,1,FP1,49.8,30.8,29.3
COL,43,68.989,17.0,5.0,17.073,30.909,21.007,309.0,220.0,268.0,315.0,False,SOFT,5.0,False,Alpine,0 days 00:52:04.736000,1,FP1,49.8,30.8,29.3
COL,43,72.53,21.0,7.0,17.48,32.434,22.616,293.0,212.0,283.0,298.0,False,MEDIUM,14.0,False,Alpine,0 days 01:03:29.766000,1,FP1,49.8,30.8,29.3
COL,43,72.789,22.0,7.0,17.599,32.679,22.511,300.0,208.0,284.0,299.0,False,MEDIUM,15.0,False,Alpine,0 days 01:04:42.296000,1,FP1,49.8,30.8,29.3
COL,43,72.355,23.0,7.0,17.545,32.528,22.282,302.0,204.0,280.0,299.0,False,MEDIUM,16.0,False,Alpine,0 days 01:05:55.085000,1,FP1,49.8,30.2,29.3
COL,43,73.151,24.0,7.0,17.799,32.787,22.565,301.0,205.0,282.0,299.0,False,MEDIUM,17.0,False,Alpine,0 days 01:07:07.440000,1,FP1,49.8,30.2,29.3
