Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 01:09:44.150000,BEA,87,0 days 00:01:12.148000,24.0,5.0,,,0 days 00:00:17.408000,0 days 00:00:32.458000,0 days 00:00:22.282000,0 days 01:08:49.410000,0 days 01:09:21.868000,0 days 01:09:44.150000,309.0,207.0,286.0,300.0,False,MEDIUM,21.0,False,Haas F1 Team,0 days 01:08:32.002000,2026-06-26 12:25:31.924,1,,,,False,True,FP1
0 days 01:10:56.480000,BEA,87,0 days 00:01:12.330000,25.0,5.0,,,0 days 00:00:17.458000,0 days 00:00:32.588000,0 days 00:00:22.284000,0 days 01:10:01.608000,0 days 01:10:34.196000,0 days 01:10:56.480000,308.0,207.0,285.0,294.0,False,MEDIUM,22.0,False,Haas F1 Team,0 days 01:09:44.150000,2026-06-26 12:26:44.072,1,,,,False,True,FP1
0 days 01:12:28.376000,BEA,87,,26.0,5.0,,0 days 01:12:28.376000,0 days 00:00:17.437000,,,0 days 01:11:14.059000,,,,,,295.0,False,MEDIUM,23.0,False,Haas F1 Team,0 days 01:10:56.480000,2026-06-26 12:27:56.402,125,,,,False,False,FP1
0 days 00:14:52.967000,IWA,90,,1.0,1.0,0 days 00:13:09.803000,,,0 days 00:00:46.408000,0 days 00:00:30.488000,,0 days 00:14:22.629000,0 days 00:14:53.085000,198.0,161.0,273.0,175.0,False,HARD,1.0,True,Racing Bulls,0 days 00:13:09.803000,2026-06-26 11:30:09.725,1,,,,False,False,FP1
0 days 00:16:09.909000,IWA,90,0 days 00:01:16.942000,2.0,1.0,,,0 days 00:00:18.037000,0 days 00:00:34.645000,0 days 00:00:24.260000,0 days 00:15:11.004000,0 days 00:15:45.649000,0 days 00:16:09.909000,304.0,211.0,277.0,291.0,True,HARD,2.0,True,Racing Bulls,0 days 00:14:52.967000,2026-06-26 11:31:52.889,1,,,,False,True,FP1
0 days 00:18:04.211000,IWA,90,0 days 00:01:54.302000,3.0,1.0,,0 days 00:17:59.942000,0 days 00:00:23.310000,0 days 00:00:50.312000,0 days 00:00:40.680000,0 days 00:16:33.219000,0 days 00:17:23.531000,0 days 00:18:04.211000,183.0,189.0,,96.0,False,HARD,3.0,True,Racing Bulls,0 days 00:16:09.909000,2026-06-26 11:33:09.831,1,,,,False,False,FP1
0 days 00:28:00.561000,IWA,90,,4.0,2.0,0 days 00:26:22.397000,,,0 days 00:00:44.490000,0 days 00:00:29.547000,,0 days 00:27:31.207000,0 days 00:28:00.561000,199.0,186.0,258.0,189.0,False,HARD,4.0,False,Racing Bulls,0 days 00:18:04.211000,2026-06-26 11:35:04.133,1,,,,False,False,FP1
0 days 00:29:42.369000,IWA,90,0 days 00:01:41.808000,5.0,2.0,,0 days 00:29:38.220000,0 days 00:00:22.394000,0 days 00:00:42.734000,0 days 00:00:36.680000,0 days 00:28:22.955000,0 days 00:29:05.689000,0 days 00:29:42.369000,199.0,199.0,,172.0,False,HARD,5.0,False,Racing Bulls,0 days 00:28:00.561000,2026-06-26 11:45:00.483,1,,,,False,False,FP1
0 days 00:36:12.223000,IWA,90,,6.0,3.0,0 days 00:34:34.492000,,,0 days 00:00:43.870000,0 days 00:00:30.114000,,0 days 00:35:42.258000,0 days 00:36:12.289000,199.0,202.0,280.0,199.0,False,HARD,6.0,False,Racing Bulls,0 days 00:29:42.369000,2026-06-26 11:46:42.291,1,,,,False,False,FP1
0 days 00:37:49.540000,IWA,90,0 days 00:01:37.317000,7.0,3.0,,0 days 00:37:45.198000,0 days 00:00:21.637000,0 days 00:00:40.705000,0 days 00:00:34.975000,0 days 00:36:33.860000,0 days 00:37:14.565000,0 days 00:37:49.540000,199.0,212.0,,193.0,False,HARD,7.0,False,Racing Bulls,0 days 00:36:12.223000,2026-06-26 11:53:12.145,1,,,,False,False,FP1
0 days 00:49:58.158000,IWA,90,,8.0,4.0,0 days 00:48:23.711000,,,0 days 00:00:40.851000,0 days 00:00:29.556000,,0 days 00:49:28.850000,0 days 00:49:58.337000,279.0,204.0,249.0,242.0,False,SOFT,3.0,False,Racing Bulls,0 days 00:37:49.540000,2026-06-26 11:54:49.462,1,,,,False,False,FP1
0 days 00:51:10.350000,IWA,90,0 days 00:01:12.192000,9.0,4.0,,,0 days 00:00:17.559000,0 days 00:00:32.890000,0 days 00:00:21.743000,0 days 00:50:15.717000,0 days 00:50:48.607000,0 days 00:51:10.350000,314.0,220.0,249.0,312.0,True,SOFT,4.0,False,Racing Bulls,0 days 00:49:58.158000,2026-06-26 12:06:58.080,1,,,,False,True,FP1
0 days 00:53:03.439000,IWA,90,0 days 00:01:53.089000,10.0,4.0,,,0 days 00:00:25.933000,0 days 00:00:50.370000,0 days 00:00:36.786000,0 days 00:51:36.283000,0 days 00:52:26.653000,0 days 00:53:03.439000,183.0,145.0,148.0,165.0,False,SOFT,5.0,False,Racing Bulls,0 days 00:51:10.350000,2026-06-26 12:08:10.272,1,,,,False,True,FP1
0 days 00:54:37.797000,IWA,90,0 days 00:01:34.358000,11.0,4.0,,,0 days 00:00:27.055000,0 days 00:00:40.851000,0 days 00:00:26.452000,0 days 00:53:30.494000,0 days 00:54:11.345000,0 days 00:54:37.797000,257.0,171.0,260.0,233.0,False,SOFT,6.0,False,Racing Bulls,0 days 00:53:03.439000,2026-06-26 12:10:03.361,1,,,,False,True,FP1
0 days 00:55:47.434000,IWA,90,0 days 00:01:09.637000,12.0,4.0,,,0 days 00:00:17.330000,0 days 00:00:31.047000,0 days 00:00:21.260000,0 days 00:54:55.127000,0 days 00:55:26.174000,0 days 00:55:47.434000,316.0,225.0,260.0,309.0,True,SOFT,7.0,False,Racing Bulls,0 days 00:54:37.797000,2026-06-26 12:11:37.719,1,,,,False,True,FP1
0 days 00:57:23.466000,IWA,90,0 days 00:01:36.032000,13.0,4.0,,0 days 00:57:19.284000,0 days 00:00:22.255000,0 days 00:00:40.231000,0 days 00:00:33.546000,0 days 00:56:09.689000,0 days 00:56:49.920000,0 days 00:57:23.466000,243.0,189.0,,219.0,False,SOFT,8.0,False,Racing Bulls,0 days 00:55:47.434000,2026-06-26 12:12:47.356,12,,,,False,False,FP1
0 days 01:05:45.524000,IWA,90,,14.0,5.0,0 days 01:04:28.383000,,,0 days 00:00:33.506000,0 days 00:00:22.452000,,0 days 01:05:23.285000,0 days 01:05:45.626000,310.0,209.0,286.0,303.0,False,HARD,8.0,False,Racing Bulls,0 days 00:57:23.466000,2026-06-26 12:14:23.388,1,,,,False,False,FP1
0 days 01:06:58.312000,IWA,90,0 days 00:01:12.788000,15.0,5.0,,,0 days 00:00:17.576000,0 days 00:00:32.603000,0 days 00:00:22.609000,0 days 01:06:03.100000,0 days 01:06:35.703000,0 days 01:06:58.312000,297.0,210.0,286.0,299.0,False,HARD,9.0,False,Racing Bulls,0 days 01:05:45.524000,2026-06-26 12:22:45.446,1,,,,False,True,FP1
0 days 01:08:10.932000,IWA,90,0 days 00:01:12.620000,16.0,5.0,,,0 days 00:00:17.579000,0 days 00:00:32.649000,0 days 00:00:22.392000,0 days 01:07:15.891000,0 days 01:07:48.540000,0 days 01:08:10.932000,299.0,211.0,286.0,299.0,False,HARD,10.0,False,Racing Bulls,0 days 01:06:58.312000,2026-06-26 12:23:58.234,1,,,,False,True,FP1
0 days 01:09:23.796000,IWA,90,0 days 00:01:12.864000,17.0,5.0,,,0 days 00:00:17.624000,0 days 00:00:32.672000,0 days 00:00:22.568000,0 days 01:08:28.556000,0 days 01:09:01.228000,0 days 01:09:23.796000,300.0,208.0,281.0,297.0,False,HARD,11.0,False,Racing Bulls,0 days 01:08:10.932000,2026-06-26 12:25:10.854,1,,,,False,True,FP1
0 days 01:10:36.847000,IWA,90,0 days 00:01:13.051000,18.0,5.0,,,0 days 00:00:17.571000,0 days 00:00:32.684000,0 days 00:00:22.796000,0 days 01:09:41.367000,0 days 01:10:14.051000,0 days 01:10:36.847000,308.0,209.0,283.0,301.0,False,HARD,12.0,False,Racing Bulls,0 days 01:09:23.796000,2026-06-26 12:26:23.718,1,,,,False,True,FP1
0 days 01:14:03.187000,IWA,90,,19.0,5.0,,0 days 01:14:03.187000,0 days 00:00:17.587000,0 days 00:00:32.932000,,0 days 01:10:54.642000,0 days 01:11:27.543000,,,206.0,,305.0,False,HARD,13.0,False,Racing Bulls,0 days 01:10:36.847000,2026-06-26 12:27:36.769,125,,,,False,False,FP1
0 days 00:16:10.276000,ARO,97,,1.0,1.0,0 days 00:14:27.152000,,,0 days 00:00:43.401000,0 days 00:00:28.745000,,0 days 00:15:41.605000,0 days 00:16:10.276000,178.0,167.0,218.0,178.0,False,MEDIUM,1.0,True,Audi,0 days 00:14:27.152000,2026-06-26 11:31:27.074,1,,,,False,False,FP1
0 days 00:17:53.482000,ARO,97,0 days 00:01:43.206000,2.0,1.0,,0 days 00:17:48.821000,0 days 00:00:22.476000,0 days 00:00:44.775000,0 days 00:00:35.955000,0 days 00:16:32.752000,0 days 00:17:17.527000,0 days 00:17:53.482000,224.0,175.0,,178.0,False,MEDIUM,2.0,True,Audi,0 days 00:16:10.276000,2026-06-26 11:33:10.198,1,,,,False,False,FP1
0 days 00:31:06.110000,ARO,97,,3.0,2.0,0 days 00:29:33.949000,,,0 days 00:00:41.608000,0 days 00:00:27.800000,,0 days 00:30:38.552000,0 days 00:31:06.229000,289.0,161.0,282.0,267.0,False,MEDIUM,3.0,False,Audi,0 days 00:17:53.482000,2026-06-26 11:34:53.404,1,,,,False,False,FP1
0 days 00:32:17.696000,ARO,97,0 days 00:01:11.586000,4.0,2.0,,,0 days 00:00:17.509000,0 days 00:00:32.021000,0 days 00:00:22.056000,0 days 00:31:23.619000,0 days 00:31:55.640000,0 days 00:32:17.696000,302.0,219.0,253.0,298.0,True,MEDIUM,4.0,False,Audi,0 days 00:31:06.110000,2026-06-26 11:48:06.032,1,,,,False,True,FP1
0 days 00:34:08.971000,ARO,97,0 days 00:01:51.275000,5.0,2.0,,,0 days 00:00:28.652000,0 days 00:00:52.693000,0 days 00:00:29.930000,0 days 00:32:46.348000,0 days 00:33:39.041000,0 days 00:34:08.971000,148.0,83.0,285.0,144.0,False,MEDIUM,5.0,False,Audi,0 days 00:32:17.696000,2026-06-26 11:49:17.618,1,,,,False,True,FP1
0 days 00:35:19.821000,ARO,97,0 days 00:01:10.850000,6.0,2.0,,,0 days 00:00:17.365000,0 days 00:00:31.854000,0 days 00:00:21.631000,0 days 00:34:26.336000,0 days 00:34:58.190000,0 days 00:35:19.821000,304.0,222.0,258.0,299.0,True,MEDIUM,6.0,False,Audi,0 days 00:34:08.971000,2026-06-26 11:51:08.893,1,,,,False,True,FP1
0 days 00:37:08.432000,ARO,97,0 days 00:01:48.611000,7.0,2.0,,,0 days 00:00:25.997000,0 days 00:00:49.345000,0 days 00:00:33.269000,0 days 00:35:45.818000,0 days 00:36:35.163000,0 days 00:37:08.432000,173.0,112.0,179.0,150.0,False,MEDIUM,7.0,False,Audi,0 days 00:35:19.821000,2026-06-26 11:52:19.743,1,,,,False,True,FP1
0 days 00:38:46.202000,ARO,97,0 days 00:01:37.770000,8.0,2.0,,,0 days 00:00:25.779000,0 days 00:00:44.326000,0 days 00:00:27.665000,0 days 00:37:34.211000,0 days 00:38:18.537000,0 days 00:38:46.202000,209.0,146.0,283.0,204.0,False,MEDIUM,8.0,False,Audi,0 days 00:37:08.432000,2026-06-26 11:54:08.354,1,,,,False,True,FP1
0 days 00:39:56.848000,ARO,97,0 days 00:01:10.646000,9.0,2.0,,,0 days 00:00:17.357000,0 days 00:00:31.809000,0 days 00:00:21.480000,0 days 00:39:03.559000,0 days 00:39:35.368000,0 days 00:39:56.848000,303.0,221.0,261.0,293.0,True,MEDIUM,9.0,False,Audi,0 days 00:38:46.202000,2026-06-26 11:55:46.124,1,,,,False,True,FP1
0 days 00:41:39.610000,ARO,97,0 days 00:01:42.762000,10.0,2.0,,0 days 00:41:35.358000,0 days 00:00:24.243000,0 days 00:00:43.685000,0 days 00:00:34.834000,0 days 00:40:21.091000,0 days 00:41:04.776000,0 days 00:41:39.610000,179.0,161.0,,180.0,False,MEDIUM,10.0,False,Audi,0 days 00:39:56.848000,2026-06-26 11:56:56.770,1,,,,False,False,FP1
0 days 00:51:34.300000,ARO,97,,11.0,3.0,0 days 00:49:56.937000,,,0 days 00:00:44.170000,0 days 00:00:27.250000,,0 days 00:51:07.236000,0 days 00:51:34.408000,173.0,168.0,282.0,236.0,False,MEDIUM,11.0,False,Audi,0 days 00:41:39.610000,2026-06-26 11:58:39.532,1,,,,False,False,FP1
0 days 00:52:44.854000,ARO,97,0 days 00:01:10.554000,12.0,3.0,,,0 days 00:00:17.433000,0 days 00:00:31.528000,0 days 00:00:21.593000,0 days 00:51:51.733000,0 days 00:52:23.261000,0 days 00:52:44.854000,302.0,222.0,257.0,299.0,True,MEDIUM,12.0,False,Audi,0 days 00:51:34.300000,2026-06-26 12:08:34.222,1,,,,False,True,FP1
0 days 00:54:34.711000,ARO,97,0 days 00:01:49.857000,13.0,3.0,,,0 days 00:00:26.785000,0 days 00:00:48.280000,0 days 00:00:34.792000,0 days 00:53:11.639000,0 days 00:53:59.919000,0 days 00:54:34.711000,162.0,136.0,169.0,151.0,False,MEDIUM,13.0,False,Audi,0 days 00:52:44.854000,2026-06-26 12:09:44.776,1,,,,False,True,FP1
0 days 00:56:16.462000,ARO,97,0 days 00:01:41.751000,14.0,3.0,,,0 days 00:00:25.089000,0 days 00:00:46.419000,0 days 00:00:30.243000,0 days 00:54:59.800000,0 days 00:55:46.219000,0 days 00:56:16.462000,235.0,139.0,284.0,258.0,False,MEDIUM,14.0,False,Audi,0 days 00:54:34.711000,2026-06-26 12:11:34.633,12,,,,False,True,FP1
0 days 00:57:26.399000,ARO,97,0 days 00:01:09.937000,15.0,3.0,,,0 days 00:00:17.185000,0 days 00:00:31.309000,0 days 00:00:21.443000,0 days 00:56:33.647000,0 days 00:57:04.956000,0 days 00:57:26.399000,306.0,222.0,262.0,302.0,True,MEDIUM,15.0,False,Audi,0 days 00:56:16.462000,2026-06-26 12:13:16.384,21,,,,False,True,FP1
0 days 00:58:50.770000,ARO,97,0 days 00:01:24.371000,16.0,3.0,,0 days 00:58:46.491000,0 days 00:00:20.281000,0 days 00:00:34.948000,0 days 00:00:29.142000,0 days 00:57:46.680000,0 days 00:58:21.628000,0 days 00:58:50.770000,256.0,203.0,,269.0,False,MEDIUM,16.0,False,Audi,0 days 00:57:26.399000,2026-06-26 12:14:26.321,1,,,,False,False,FP1
0 days 01:07:38.814000,ARO,97,,17.0,4.0,0 days 01:06:05.267000,,,0 days 00:00:40.198000,0 days 00:00:28.901000,,0 days 01:07:09.976000,0 days 01:07:38.845000,192.0,182.0,247.0,264.0,False,SOFT,1.0,True,Audi,0 days 00:58:50.770000,2026-06-26 12:15:50.692,1,,,,False,False,FP1
0 days 01:09:15.881000,ARO,97,0 days 00:01:37.067000,18.0,4.0,,,0 days 00:00:17.785000,0 days 00:00:44.573000,0 days 00:00:34.709000,0 days 01:07:56.599000,0 days 01:08:41.172000,0 days 01:09:15.881000,304.0,141.0,285.0,213.0,False,SOFT,2.0,True,Audi,0 days 01:07:38.814000,2026-06-26 12:24:38.736,1,,,,False,True,FP1
0 days 01:10:25.527000,ARO,97,0 days 00:01:09.646000,19.0,4.0,,,0 days 00:00:17.217000,0 days 00:00:31.271000,0 days 00:00:21.158000,0 days 01:09:33.098000,0 days 01:10:04.369000,0 days 01:10:25.527000,303.0,223.0,262.0,299.0,True,SOFT,3.0,True,Audi,0 days 01:09:15.881000,2026-06-26 12:26:15.803,1,,,,False,True,FP1
0 days 01:12:50.152000,ARO,97,,20.0,4.0,,0 days 01:12:50.152000,0 days 00:00:30.861000,,,0 days 01:10:56.535000,,,109.0,,,105.0,False,SOFT,4.0,True,Audi,0 days 01:10:25.527000,2026-06-26 12:27:25.449,125,,,,False,False,FP1
0 days 00:16:25.708000,NOR,1,,1.0,1.0,0 days 00:14:47.463000,,,0 days 00:00:41.051000,0 days 00:00:31.659000,,0 days 00:15:54.187000,0 days 00:16:25.728000,185.0,191.0,274.0,242.0,False,MEDIUM,1.0,True,McLaren,0 days 00:14:47.463000,2026-06-26 15:02:06.717,1,,,,False,False,FP2
0 days 00:17:33.708000,NOR,1,0 days 00:01:08,2.0,1.0,,,0 days 00:00:16.879000,0 days 00:00:30.309000,0 days 00:00:20.812000,0 days 00:16:42.587000,0 days 00:17:12.896000,0 days 00:17:33.708000,309.0,222.0,274.0,312.0,True,MEDIUM,2.0,True,McLaren,0 days 00:16:25.708000,2026-06-26 15:03:44.962,1,,,,False,True,FP2
0 days 00:19:39.873000,NOR,1,0 days 00:02:06.165000,3.0,1.0,,,0 days 00:00:27.124000,0 days 00:00:58.255000,0 days 00:00:40.786000,0 days 00:18:00.832000,0 days 00:18:59.087000,0 days 00:19:39.873000,132.0,114.0,134.0,131.0,False,MEDIUM,3.0,True,McLaren,0 days 00:17:33.708000,2026-06-26 15:04:52.962,1,,,,False,True,FP2
0 days 00:21:45.026000,NOR,1,0 days 00:02:05.153000,4.0,1.0,,,0 days 00:00:29.399000,0 days 00:00:53.747000,0 days 00:00:42.007000,0 days 00:20:09.272000,0 days 00:21:03.019000,0 days 00:21:45.026000,259.0,137.0,198.0,98.0,False,MEDIUM,4.0,True,McLaren,0 days 00:19:39.873000,2026-06-26 15:06:59.127,126,,,,False,False,FP2
0 days 00:23:37.557000,NOR,1,0 days 00:01:52.531000,5.0,1.0,,,0 days 00:00:29.293000,0 days 00:00:55.764000,0 days 00:00:27.474000,0 days 00:22:14.319000,0 days 00:23:10.083000,0 days 00:23:37.557000,231.0,146.0,202.0,226.0,False,MEDIUM,5.0,True,McLaren,0 days 00:21:45.026000,2026-06-26 15:09:04.280,6,,,,False,False,FP2
0 days 00:26:14.387000,NOR,1,,6.0,1.0,,0 days 00:26:09.622000,0 days 00:00:35.859000,0 days 00:01:10.044000,0 days 00:00:50.824000,0 days 00:24:13.638000,0 days 00:25:23.642000,0 days 00:26:14.387000,164.0,64.0,,149.0,False,MEDIUM,6.0,True,McLaren,0 days 00:23:37.557000,2026-06-26 15:10:56.811,6,,,,False,False,FP2
0 days 00:28:45.228000,NOR,1,,7.0,2.0,0 days 00:26:47.021000,0 days 00:28:40.510000,0 days 00:00:52.296000,0 days 00:00:53.808000,0 days 00:00:44.837000,0 days 00:27:06.674000,0 days 00:28:00.482000,0 days 00:28:45.284000,274.0,95.0,,244.0,False,MEDIUM,7.0,False,McLaren,0 days 00:26:14.387000,2026-06-26 15:13:33.641,671,,,,False,False,FP2
0 days 00:30:47.129000,NOR,1,0 days 00:02:01.901000,8.0,3.0,0 days 00:29:23.152000,,0 days 00:00:57.780000,0 days 00:00:39.281000,0 days 00:00:24.840000,0 days 00:29:43.008000,0 days 00:30:22.289000,0 days 00:30:47.129000,252.0,212.0,272.0,262.0,False,MEDIUM,8.0,False,McLaren,0 days 00:28:45.228000,2026-06-26 15:16:04.482,1,,,,False,False,FP2
0 days 00:32:14.445000,NOR,1,0 days 00:01:27.316000,9.0,3.0,,,0 days 00:00:18.650000,0 days 00:00:37.028000,0 days 00:00:31.638000,0 days 00:31:05.779000,0 days 00:31:42.807000,0 days 00:32:14.445000,283.0,184.0,268.0,207.0,False,MEDIUM,9.0,False,McLaren,0 days 00:30:47.129000,2026-06-26 15:18:06.383,1,,,,False,True,FP2
0 days 00:33:44.240000,NOR,1,0 days 00:01:29.795000,10.0,3.0,,,0 days 00:00:17.063000,0 days 00:00:40.588000,0 days 00:00:32.144000,0 days 00:32:31.508000,0 days 00:33:12.096000,0 days 00:33:44.240000,316.0,135.0,271.0,176.0,False,MEDIUM,10.0,False,McLaren,0 days 00:32:14.445000,2026-06-26 15:19:33.699,1,,,,False,True,FP2
0 days 00:35:36.874000,NOR,1,0 days 00:01:52.634000,11.0,3.0,,0 days 00:35:32.177000,0 days 00:00:16.993000,0 days 00:01:04.197000,0 days 00:00:31.444000,0 days 00:34:01.233000,0 days 00:35:05.430000,0 days 00:35:36.874000,312.0,173.0,,176.0,False,MEDIUM,11.0,False,McLaren,0 days 00:33:44.240000,2026-06-26 15:21:03.494,12,,,,False,False,FP2
0 days 00:45:28.948000,NOR,1,,12.0,4.0,0 days 00:44:09.594000,,,0 days 00:00:36.790000,0 days 00:00:22.677000,,0 days 00:45:06.424000,0 days 00:45:29.091000,272.0,204.0,273.0,250.0,False,SOFT,1.0,True,McLaren,0 days 00:35:36.874000,2026-06-26 15:22:56.128,1,,,,False,False,FP2
0 days 00:46:36.287000,NOR,1,0 days 00:01:07.339000,13.0,4.0,,,0 days 00:00:16.824000,0 days 00:00:29.995000,0 days 00:00:20.520000,0 days 00:45:45.772000,0 days 00:46:15.767000,0 days 00:46:36.287000,313.0,225.0,273.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:45:28.948000,2026-06-26 15:32:48.202,1,,,,False,True,FP2
0 days 00:48:27.780000,NOR,1,0 days 00:01:51.493000,14.0,4.0,,0 days 00:48:22.932000,0 days 00:00:28.082000,0 days 00:00:45.810000,0 days 00:00:37.601000,0 days 00:47:04.369000,0 days 00:47:50.179000,0 days 00:48:27.780000,161.0,95.0,,168.0,False,SOFT,3.0,True,McLaren,0 days 00:46:36.287000,2026-06-26 15:33:55.541,1,,,,False,False,FP2
0 days 00:50:26.467000,NOR,1,0 days 00:01:58.687000,15.0,5.0,0 days 00:48:52.153000,,0 days 00:00:50.596000,0 days 00:00:41.334000,0 days 00:00:26.757000,0 days 00:49:18.376000,0 days 00:49:59.710000,0 days 00:50:26.467000,189.0,196.0,272.0,227.0,False,SOFT,4.0,False,McLaren,0 days 00:48:27.780000,2026-06-26 15:35:47.034,1,,,,False,False,FP2
0 days 00:51:33.982000,NOR,1,0 days 00:01:07.515000,16.0,5.0,,,0 days 00:00:16.724000,0 days 00:00:30.140000,0 days 00:00:20.651000,0 days 00:50:43.191000,0 days 00:51:13.331000,0 days 00:51:33.982000,316.0,225.0,275.0,311.0,False,SOFT,5.0,False,McLaren,0 days 00:50:26.467000,2026-06-26 15:37:45.721,1,,,,False,True,FP2
0 days 00:52:55.865000,NOR,1,0 days 00:01:21.883000,17.0,5.0,,0 days 00:52:51.241000,0 days 00:00:18.874000,0 days 00:00:35.025000,0 days 00:00:27.984000,0 days 00:51:52.856000,0 days 00:52:27.881000,0 days 00:52:55.865000,252.0,193.0,,264.0,False,SOFT,6.0,False,McLaren,0 days 00:51:33.982000,2026-06-26 15:38:53.236,1,,,,False,False,FP2
0 days 00:59:17.649000,NOR,1,,18.0,6.0,0 days 00:58:03.071000,,,0 days 00:00:33.523000,0 days 00:00:22.105000,,0 days 00:58:55.710000,0 days 00:59:17.719000,264.0,208.0,285.0,278.0,False,MEDIUM,12.0,False,McLaren,0 days 00:52:55.865000,2026-06-26 15:40:15.119,1,,,,False,False,FP2
0 days 01:00:28.498000,NOR,1,0 days 00:01:10.849000,19.0,6.0,,,0 days 00:00:17.508000,0 days 00:00:31.671000,0 days 00:00:21.670000,0 days 00:59:35.157000,0 days 01:00:06.828000,0 days 01:00:28.498000,290.0,210.0,286.0,295.0,False,MEDIUM,13.0,False,McLaren,0 days 00:59:17.649000,2026-06-26 15:46:36.903,1,,,,False,True,FP2
0 days 01:01:39.360000,NOR,1,0 days 00:01:10.862000,20.0,6.0,,,0 days 00:00:17.391000,0 days 00:00:31.711000,0 days 00:00:21.760000,0 days 01:00:45.889000,0 days 01:01:17.600000,0 days 01:01:39.360000,298.0,207.0,283.0,298.0,False,MEDIUM,14.0,False,McLaren,0 days 01:00:28.498000,2026-06-26 15:47:47.752,1,,,,False,True,FP2
0 days 01:02:50.296000,NOR,1,0 days 00:01:10.936000,21.0,6.0,,,0 days 00:00:17.407000,0 days 00:00:31.613000,0 days 00:00:21.916000,0 days 01:01:56.767000,0 days 01:02:28.380000,0 days 01:02:50.296000,302.0,207.0,279.0,298.0,False,MEDIUM,15.0,False,McLaren,0 days 01:01:39.360000,2026-06-26 15:48:58.614,1,,,,False,True,FP2
0 days 01:04:02.107000,NOR,1,0 days 00:01:11.811000,22.0,6.0,,,0 days 00:00:17.518000,0 days 00:00:32.383000,0 days 00:00:21.910000,0 days 01:03:07.814000,0 days 01:03:40.197000,0 days 01:04:02.107000,300.0,205.0,283.0,299.0,False,MEDIUM,16.0,False,McLaren,0 days 01:02:50.296000,2026-06-26 15:50:09.550,1,,,,False,True,FP2
0 days 01:05:13.176000,NOR,1,0 days 00:01:11.069000,23.0,6.0,,,0 days 00:00:17.266000,0 days 00:00:31.890000,0 days 00:00:21.913000,0 days 01:04:19.373000,0 days 01:04:51.263000,0 days 01:05:13.176000,311.0,205.0,281.0,297.0,False,MEDIUM,17.0,False,McLaren,0 days 01:04:02.107000,2026-06-26 15:51:21.361,1,,,,False,True,FP2
0 days 01:06:24.634000,NOR,1,0 days 00:01:11.458000,24.0,6.0,,,0 days 00:00:17.454000,0 days 00:00:31.967000,0 days 00:00:22.037000,0 days 01:05:30.630000,0 days 01:06:02.597000,0 days 01:06:24.634000,302.0,205.0,282.0,299.0,False,MEDIUM,18.0,False,McLaren,0 days 01:05:13.176000,2026-06-26 15:52:32.430,1,,,,False,True,FP2
0 days 01:07:37.219000,NOR,1,0 days 00:01:12.585000,25.0,6.0,,,0 days 00:00:17.537000,0 days 00:00:32.824000,0 days 00:00:22.224000,0 days 01:06:42.171000,0 days 01:07:14.995000,0 days 01:07:37.219000,316.0,204.0,286.0,299.0,False,MEDIUM,19.0,False,McLaren,0 days 01:06:24.634000,2026-06-26 15:53:43.888,1,,,,False,True,FP2
0 days 01:08:49.376000,NOR,1,0 days 00:01:12.157000,26.0,6.0,,,0 days 00:00:17.396000,0 days 00:00:32.232000,0 days 00:00:22.529000,0 days 01:07:54.615000,0 days 01:08:26.847000,0 days 01:08:49.376000,308.0,203.0,283.0,303.0,False,MEDIUM,20.0,False,McLaren,0 days 01:07:37.219000,2026-06-26 15:54:56.473,1,,,,False,True,FP2
0 days 01:10:02.423000,NOR,1,0 days 00:01:13.047000,27.0,6.0,,,0 days 00:00:17.524000,0 days 00:00:32.843000,0 days 00:00:22.680000,0 days 01:09:06.900000,0 days 01:09:39.743000,0 days 01:10:02.423000,326.0,205.0,286.0,299.0,False,MEDIUM,21.0,False,McLaren,0 days 01:08:49.376000,2026-06-26 15:56:08.630,1,,,,False,True,FP2
0 days 01:11:20.546000,NOR,1,0 days 00:01:18.123000,28.0,6.0,,0 days 01:11:15.794000,0 days 00:00:17.611000,0 days 00:00:32.810000,0 days 00:00:27.702000,0 days 01:10:20.034000,0 days 01:10:52.844000,0 days 01:11:20.546000,312.0,204.0,,319.0,False,MEDIUM,22.0,False,McLaren,0 days 01:10:02.423000,2026-06-26 15:57:21.677,1,,,,False,False,FP2
0 days 01:12:52.447000,NOR,1,0 days 00:01:31.901000,29.0,7.0,0 days 01:11:40.067000,,0 days 00:00:36.770000,0 days 00:00:32.798000,0 days 00:00:22.333000,0 days 01:11:57.316000,0 days 01:12:30.114000,0 days 01:12:52.447000,308.0,206.0,277.0,303.0,False,SOFT,7.0,False,McLaren,0 days 01:11:20.546000,2026-06-26 15:58:39.800,1,,,,False,False,FP2
