Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
ANT,12,73.344,2.0,1.0,21.738,29.249,22.357,289.0,308.0,289.0,323.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:45.825000,1,Q
ANT,12,72.815,5.0,2.0,21.682,29.032,22.101,290.0,309.0,290.0,325.0,True,SOFT,2.0,True,Mercedes,0 days 00:29:04.505000,1,Q
ANT,12,72.752,8.0,3.0,21.626,29.122,22.004,291.0,308.0,293.0,327.0,True,SOFT,2.0,True,Mercedes,0 days 00:44:46.537000,1,Q
ANT,12,72.585,11.0,4.0,21.67,28.957,21.958,292.0,311.0,290.0,325.0,True,SOFT,2.0,True,Mercedes,0 days 00:51:32.658000,1,Q
ANT,12,72.915,14.0,5.0,21.727,29.167,22.021,290.0,311.0,293.0,325.0,True,SOFT,2.0,True,Mercedes,0 days 01:04:03.799000,1,Q
ANT,12,72.111,17.0,6.0,21.524,28.74,21.847,290.0,311.0,291.0,326.0,True,SOFT,5.0,False,Mercedes,0 days 01:12:35.379000,1,Q
LEC,16,73.014,2.0,1.0,21.673,29.184,22.157,292.0,310.0,293.0,324.0,True,SOFT,2.0,True,Ferrari,0 days 00:22:28.847000,1,Q
LEC,16,72.495,6.0,3.0,21.501,28.955,22.039,292.0,311.0,295.0,326.0,True,SOFT,2.0,True,Ferrari,0 days 00:44:12.525000,1,Q
LEC,16,72.131,11.0,5.0,21.458,28.729,21.944,292.0,312.0,293.0,325.0,True,SOFT,2.0,True,Ferrari,0 days 01:05:59.577000,1,Q
GAS,10,73.352,2.0,1.0,21.714,29.423,22.215,291.0,311.0,293.0,325.0,True,SOFT,2.0,True,Alpine,0 days 00:21:28.322000,1,Q
GAS,10,73.081,5.0,2.0,21.755,29.163,22.163,290.0,310.0,292.0,325.0,True,SOFT,2.0,True,Alpine,0 days 00:29:27.842000,1,Q
GAS,10,72.611,8.0,3.0,21.676,29.035,21.9,292.0,311.0,295.0,325.0,True,SOFT,2.0,True,Alpine,0 days 00:43:15.768000,1,Q
GAS,10,72.693,11.0,4.0,21.685,29.109,21.899,293.0,311.0,293.0,325.0,False,SOFT,2.0,True,Alpine,0 days 00:51:47.001000,1,Q
GAS,10,72.931,14.0,5.0,21.723,29.26,21.948,291.0,309.0,291.0,325.0,True,SOFT,5.0,False,Alpine,0 days 01:04:43.524000,1,Q
GAS,10,72.199,17.0,6.0,21.594,28.747,21.858,291.0,312.0,292.0,324.0,True,SOFT,2.0,True,Alpine,0 days 01:12:02.486000,1,Q
HAD,6,73.266,2.0,1.0,21.758,29.339,22.169,291.0,310.0,292.0,325.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:21:14.393000,1,Q
HAD,6,73.139,5.0,2.0,21.665,29.24,22.234,289.0,309.0,292.0,325.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:29:12.326000,1,Q
HAD,6,72.992,8.0,3.0,21.697,29.245,22.05,291.0,308.0,295.0,323.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:43:23.595000,1,Q
HAD,6,72.461,11.0,4.0,21.582,28.973,21.906,290.0,310.0,293.0,322.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:52:21.534000,1,Q
HAD,6,72.252,14.0,5.0,21.564,28.822,21.866,289.0,311.0,292.0,320.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:11:41.793000,1,Q
ALO,14,73.102,2.0,1.0,21.703,29.28,22.119,290.0,305.0,291.0,326.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:07.326000,1,Q
ALO,14,72.523,8.0,4.0,21.591,28.949,21.983,290.0,304.0,292.0,326.0,True,SOFT,2.0,True,Aston Martin,0 days 00:43:58.006000,1,Q
ALO,14,72.284,13.0,6.0,21.633,28.879,21.772,286.0,310.0,280.0,321.0,True,SOFT,2.0,True,Aston Martin,0 days 01:08:25.506000,1,Q
ALB,23,73.745,2.0,1.0,21.845,29.592,22.308,290.0,307.0,292.0,323.0,True,SOFT,2.0,True,Williams,0 days 00:16:05.363000,1,Q
ALB,23,73.044,5.0,2.0,21.593,29.193,22.258,293.0,308.0,294.0,327.0,True,SOFT,2.0,True,Williams,0 days 00:21:50.441000,1,Q
ALB,23,73.113,10.0,4.0,21.71,29.205,22.198,291.0,309.0,286.0,322.0,True,SOFT,4.0,False,Williams,0 days 00:40:10.831000,1,Q
ALB,23,72.641,13.0,5.0,21.465,29.111,22.065,293.0,309.0,287.0,326.0,True,SOFT,2.0,True,Williams,0 days 00:51:54.257000,1,Q
BOR,5,73.911,2.0,1.0,21.899,29.614,22.398,292.0,310.0,293.0,324.0,True,SOFT,2.0,True,Audi,0 days 00:19:54.153000,1,Q
BOR,5,73.045,5.0,2.0,21.588,29.171,22.286,291.0,308.0,286.0,326.0,True,SOFT,2.0,True,Audi,0 days 00:28:41.691000,1,Q
BOR,5,73.046,8.0,3.0,21.609,29.114,22.323,293.0,311.0,286.0,328.0,True,SOFT,2.0,True,Audi,0 days 00:42:58.364000,1,Q
BOR,5,72.756,11.0,4.0,21.556,29.102,22.098,293.0,310.0,292.0,327.0,True,SOFT,2.0,True,Audi,0 days 00:52:02.865000,1,Q
LAW,30,73.482,2.0,1.0,21.936,29.357,22.189,290.0,310.0,294.0,321.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:20:20.217000,1,Q
LAW,30,73.039,5.0,2.0,21.762,29.092,22.185,290.0,310.0,293.0,323.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:30:18.657000,1,Q
LAW,30,73.102,8.0,3.0,21.778,29.172,22.152,291.0,308.0,294.0,323.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:42:51.878000,1,Q
LAW,30,72.763,11.0,4.0,21.693,29.083,21.987,291.0,309.0,287.0,325.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:52:36.251000,1,Q
STR,18,73.699,2.0,1.0,21.873,29.46,22.366,286.0,303.0,290.0,324.0,True,SOFT,2.0,True,Aston Martin,0 days 00:15:46.400000,1,Q
STR,18,73.404,5.0,2.0,21.688,29.381,22.335,287.0,308.0,289.0,325.0,True,SOFT,2.0,True,Aston Martin,0 days 00:23:28.633000,1,Q
STR,18,73.038,8.0,3.0,21.604,29.299,22.135,287.0,303.0,290.0,327.0,True,SOFT,2.0,True,Aston Martin,0 days 00:31:19.382000,1,Q
STR,18,73.408,11.0,4.0,21.832,29.338,22.238,288.0,306.0,290.0,323.0,True,SOFT,5.0,False,Aston Martin,0 days 00:42:39.991000,1,Q
STR,18,73.058,14.0,5.0,21.748,29.185,22.125,285.0,306.0,288.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 00:51:18.922000,1,Q
BEA,87,74.335,2.0,1.0,22.111,29.716,22.508,288.0,303.0,288.0,320.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:15:37.634000,1,Q
BEA,87,73.329,5.0,2.0,21.765,29.392,22.172,290.0,306.0,291.0,323.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:23:02.465000,1,Q
BEA,87,73.074,8.0,3.0,21.666,29.236,22.172,290.0,307.0,288.0,325.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:30:55.773000,1,Q
BEA,87,73.65,11.0,4.0,21.986,29.531,22.133,287.0,303.0,291.0,320.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:40:31.539000,1,Q
BEA,87,73.315,14.0,5.0,21.797,29.334,22.184,288.0,307.0,289.0,323.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:53:08.054000,1,Q
HUL,27,73.499,2.0,1.0,21.965,29.452,22.082,289.0,309.0,294.0,321.0,True,SOFT,2.0,True,Audi,0 days 00:19:47.238000,1,Q
HUL,27,73.19,5.0,2.0,21.713,29.182,22.295,290.0,309.0,290.0,326.0,True,SOFT,2.0,True,Audi,0 days 00:28:32.563000,1,Q
OCO,31,74.016,2.0,1.0,22.012,29.604,22.4,283.0,304.0,289.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:15:30.610000,1,Q
OCO,31,73.557,5.0,2.0,21.823,29.523,22.211,289.0,306.0,286.0,321.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:22:56.618000,1,Q
OCO,31,73.201,8.0,3.0,21.68,29.261,22.26,287.0,307.0,283.0,326.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:30:43.992000,1,Q
SAI,55,73.581,2.0,1.0,21.819,29.477,22.285,290.0,306.0,292.0,324.0,True,SOFT,2.0,True,Williams,0 days 00:20:28.884000,1,Q
SAI,55,73.203,5.0,2.0,21.571,29.37,22.262,291.0,307.0,292.0,327.0,True,SOFT,2.0,True,Williams,0 days 00:29:51.403000,1,Q
COL,43,73.897,2.0,1.0,21.902,29.451,22.544,290.0,307.0,291.0,324.0,True,SOFT,2.0,True,Alpine,0 days 00:15:19.454000,1,Q
COL,43,73.334,5.0,2.0,21.768,29.361,22.205,293.0,307.0,293.0,326.0,True,SOFT,2.0,True,Alpine,0 days 00:22:40.201000,1,Q
