Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,TrackTemp,AirTemp,Humidity
0 days 00:16:51.498000,NOR,1,,1.0,1.0,0 days 00:15:10.348000,,,0 days 00:00:34.702000,0 days 00:00:29.204000,,0 days 00:16:22.492000,0 days 00:16:51.595000,215.0,216.0,285.0,,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:15:10.348000,2026-08-21 10:31:44.245,1,,,,False,False,FP1,23.5,18.1,70.4
0 days 00:18:26.533000,NOR,1,0 days 00:01:35.035000,2.0,1.0,,0 days 00:18:25.211000,0 days 00:00:29.892000,0 days 00:00:31.504000,0 days 00:00:33.639000,0 days 00:17:21.390000,0 days 00:17:52.894000,0 days 00:18:26.533000,276.0,260.0,,227.0,False,INTERMEDIATE,2.0,True,McLaren,0 days 00:16:51.498000,2026-08-21 10:33:25.395,1,,,,False,False,FP1,22.7,18.1,69.9
0 days 00:25:47.471000,NOR,1,,3.0,2.0,0 days 00:23:52.773000,,,0 days 00:00:31.719000,0 days 00:00:26.008000,,0 days 00:25:21.698000,0 days 00:25:47.605000,245.0,234.0,308.0,227.0,False,MEDIUM,1.0,True,McLaren,0 days 00:18:26.533000,2026-08-21 10:35:00.430,1,,,,False,False,FP1,22.7,18.1,69.9
0 days 00:27:06.292000,NOR,1,0 days 00:01:18.821000,4.0,2.0,,,0 days 00:00:26.925000,0 days 00:00:26.998000,0 days 00:00:24.898000,0 days 00:26:14.396000,0 days 00:26:41.394000,0 days 00:27:06.292000,283.0,254.0,311.0,244.0,True,MEDIUM,2.0,True,McLaren,0 days 00:25:47.471000,2026-08-21 10:42:21.368,1,,,,False,True,FP1,22.7,18.1,69.9
0 days 00:28:21.831000,NOR,1,0 days 00:01:15.539000,5.0,2.0,,,0 days 00:00:26.284000,0 days 00:00:26.483000,0 days 00:00:22.772000,0 days 00:27:32.576000,0 days 00:27:59.059000,0 days 00:28:21.831000,286.0,278.0,303.0,297.0,True,MEDIUM,3.0,True,McLaren,0 days 00:27:06.292000,2026-08-21 10:43:40.189,1,,,,False,True,FP1,22.7,18.1,69.9
0 days 00:30:19.823000,NOR,1,0 days 00:01:57.992000,6.0,2.0,,,0 days 00:00:36.920000,0 days 00:00:47.053000,0 days 00:00:34.019000,0 days 00:28:58.751000,0 days 00:29:45.804000,0 days 00:30:19.823000,168.0,161.0,310.0,289.0,False,MEDIUM,4.0,True,McLaren,0 days 00:28:21.831000,2026-08-21 10:44:55.728,1,,,,False,True,FP1,22.7,18.1,69.9
0 days 00:31:39.356000,NOR,1,0 days 00:01:19.533000,7.0,2.0,,,0 days 00:00:25.870000,0 days 00:00:26.220000,0 days 00:00:27.443000,0 days 00:30:45.693000,0 days 00:31:11.913000,0 days 00:31:39.356000,287.0,282.0,242.0,306.0,False,MEDIUM,5.0,True,McLaren,0 days 00:30:19.823000,2026-08-21 10:46:53.720,12,,,,False,True,FP1,22.7,18.1,69.9
0 days 00:33:37.431000,NOR,1,0 days 00:01:58.075000,8.0,2.0,,,0 days 00:00:44.622000,0 days 00:00:43.179000,0 days 00:00:30.274000,0 days 00:32:23.978000,0 days 00:33:07.157000,0 days 00:33:37.431000,97.0,184.0,311.0,96.0,False,MEDIUM,6.0,True,McLaren,0 days 00:31:39.356000,2026-08-21 10:48:13.253,1,,,,False,True,FP1,22.7,18.1,69.9
0 days 00:34:52.389000,NOR,1,0 days 00:01:14.958000,9.0,2.0,,,0 days 00:00:25.708000,0 days 00:00:26.298000,0 days 00:00:22.952000,0 days 00:34:03.139000,0 days 00:34:29.437000,0 days 00:34:52.389000,287.0,280.0,306.0,309.0,True,MEDIUM,7.0,True,McLaren,0 days 00:33:37.431000,2026-08-21 10:50:11.328,1,,,,False,True,FP1,22.7,18.1,69.9
0 days 00:36:39.266000,NOR,1,0 days 00:01:46.877000,10.0,2.0,,0 days 00:36:38.011000,0 days 00:00:36.786000,0 days 00:00:38.056000,0 days 00:00:32.035000,0 days 00:35:29.175000,0 days 00:36:07.231000,0 days 00:36:39.266000,190.0,254.0,,226.0,False,MEDIUM,8.0,True,McLaren,0 days 00:34:52.389000,2026-08-21 10:51:26.286,1,,,,False,False,FP1,22.9,18.0,70.1
0 days 00:46:13.070000,NOR,1,,11.0,3.0,0 days 00:44:20.036000,,,0 days 00:00:33.695000,0 days 00:00:25.745000,,0 days 00:45:47.474000,0 days 00:46:13.164000,199.0,223.0,266.0,226.0,False,MEDIUM,9.0,False,McLaren,0 days 00:36:39.266000,2026-08-21 10:53:13.163,12,,,,False,False,FP1,22.9,18.0,70.1
0 days 00:47:35.028000,NOR,1,0 days 00:01:21.958000,12.0,3.0,,,0 days 00:00:28.805000,0 days 00:00:27.600000,0 days 00:00:25.553000,0 days 00:46:41.875000,0 days 00:47:09.475000,0 days 00:47:35.028000,234.0,271.0,312.0,265.0,False,MEDIUM,10.0,False,McLaren,0 days 00:46:13.070000,2026-08-21 11:02:46.967,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:48:49.752000,NOR,1,0 days 00:01:14.724000,13.0,3.0,,,0 days 00:00:25.642000,0 days 00:00:26.244000,0 days 00:00:22.838000,0 days 00:48:00.670000,0 days 00:48:26.914000,0 days 00:48:49.752000,286.0,282.0,301.0,304.0,True,MEDIUM,11.0,False,McLaren,0 days 00:47:35.028000,2026-08-21 11:04:08.925,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:50:12.415000,NOR,1,0 days 00:01:22.663000,14.0,3.0,,,0 days 00:00:30.431000,0 days 00:00:28.822000,0 days 00:00:23.410000,0 days 00:49:20.183000,0 days 00:49:49.005000,0 days 00:50:12.415000,258.0,243.0,309.0,255.0,False,MEDIUM,12.0,False,McLaren,0 days 00:48:49.752000,2026-08-21 11:05:23.649,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:51:28.499000,NOR,1,0 days 00:01:16.084000,15.0,3.0,,,0 days 00:00:26.232000,0 days 00:00:26.884000,0 days 00:00:22.968000,0 days 00:50:38.647000,0 days 00:51:05.531000,0 days 00:51:28.499000,273.0,277.0,313.0,300.0,False,MEDIUM,13.0,False,McLaren,0 days 00:50:12.415000,2026-08-21 11:06:46.312,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:52:44.083000,NOR,1,0 days 00:01:15.584000,16.0,3.0,,,0 days 00:00:25.994000,0 days 00:00:26.794000,0 days 00:00:22.796000,0 days 00:51:54.493000,0 days 00:52:21.287000,0 days 00:52:44.083000,275.0,279.0,313.0,304.0,False,MEDIUM,14.0,False,McLaren,0 days 00:51:28.499000,2026-08-21 11:08:02.396,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:54:00.120000,NOR,1,0 days 00:01:16.037000,17.0,3.0,,,0 days 00:00:25.929000,0 days 00:00:26.956000,0 days 00:00:23.152000,0 days 00:53:10.012000,0 days 00:53:36.968000,0 days 00:54:00.120000,277.0,278.0,318.0,304.0,False,MEDIUM,15.0,False,McLaren,0 days 00:52:44.083000,2026-08-21 11:09:17.980,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:55:16.136000,NOR,1,0 days 00:01:16.016000,18.0,3.0,,,0 days 00:00:25.968000,0 days 00:00:26.968000,0 days 00:00:23.080000,0 days 00:54:26.088000,0 days 00:54:53.056000,0 days 00:55:16.136000,277.0,278.0,317.0,308.0,False,MEDIUM,16.0,False,McLaren,0 days 00:54:00.120000,2026-08-21 11:10:34.017,1,,,,False,True,FP1,22.9,18.0,70.1
0 days 00:56:32.206000,NOR,1,0 days 00:01:16.070000,19.0,3.0,,,0 days 00:00:25.964000,0 days 00:00:27.182000,0 days 00:00:22.924000,0 days 00:55:42.100000,0 days 00:56:09.282000,0 days 00:56:32.206000,279.0,276.0,315.0,308.0,False,MEDIUM,17.0,False,McLaren,0 days 00:55:16.136000,2026-08-21 11:11:50.033,1,,,,False,True,FP1,22.8,18.0,70.3
0 days 00:57:48.418000,NOR,1,0 days 00:01:16.212000,20.0,3.0,,,0 days 00:00:25.923000,0 days 00:00:26.874000,0 days 00:00:23.415000,0 days 00:56:58.129000,0 days 00:57:25.003000,0 days 00:57:48.418000,277.0,279.0,311.0,307.0,False,MEDIUM,18.0,False,McLaren,0 days 00:56:32.206000,2026-08-21 11:13:06.103,12,,,,False,True,FP1,22.8,18.0,70.3
0 days 00:59:10.934000,NOR,1,0 days 00:01:22.516000,21.0,3.0,,0 days 00:59:09.555000,0 days 00:00:25.961000,0 days 00:00:27.446000,0 days 00:00:29.109000,0 days 00:58:14.379000,0 days 00:58:41.825000,0 days 00:59:10.934000,277.0,218.0,,303.0,False,MEDIUM,19.0,False,McLaren,0 days 00:57:48.418000,2026-08-21 11:14:22.315,1,,,,False,False,FP1,22.8,18.0,70.3
0 days 01:06:27.754000,NOR,1,,22.0,4.0,0 days 01:04:54.686000,,,0 days 00:00:28.351000,0 days 00:00:32.223000,,0 days 01:05:55.778000,0 days 01:06:27.833000,239.0,229.0,313.0,303.0,False,SOFT,1.0,True,McLaren,0 days 00:59:10.934000,2026-08-21 11:15:44.831,1,,,,False,False,FP1,22.8,18.0,70.3
0 days 01:07:51.376000,NOR,1,0 days 00:01:23.622000,23.0,4.0,,,0 days 00:00:26.592000,0 days 00:00:31.926000,0 days 00:00:25.104000,0 days 01:06:54.346000,0 days 01:07:26.272000,0 days 01:07:51.376000,230.0,235.0,307.0,296.0,False,SOFT,2.0,True,McLaren,0 days 01:06:27.754000,2026-08-21 11:23:01.651,1,,,,False,True,FP1,22.8,18.0,70.3
0 days 01:09:04.481000,NOR,1,0 days 00:01:13.105000,24.0,4.0,,,0 days 00:00:24.957000,0 days 00:00:25.828000,0 days 00:00:22.320000,0 days 01:08:16.333000,0 days 01:08:42.161000,0 days 01:09:04.481000,289.0,283.0,311.0,312.0,True,SOFT,3.0,True,McLaren,0 days 01:07:51.376000,2026-08-21 11:24:25.273,1,,,,False,True,FP1,22.8,18.0,70.3
0 days 01:11:00.994000,NOR,1,0 days 00:01:56.513000,25.0,4.0,,,0 days 00:00:42.751000,0 days 00:00:46.422000,0 days 00:00:27.340000,0 days 01:09:47.232000,0 days 01:10:33.654000,0 days 01:11:00.994000,83.0,209.0,277.0,239.0,False,SOFT,4.0,True,McLaren,0 days 01:09:04.481000,2026-08-21 11:25:38.378,1,,,,False,True,FP1,22.8,18.0,70.3
0 days 01:12:30.163000,NOR,1,0 days 00:01:29.169000,26.0,4.0,,,0 days 00:00:30.433000,0 days 00:00:32.012000,0 days 00:00:26.724000,0 days 01:11:31.427000,0 days 01:12:03.439000,0 days 01:12:30.163000,236.0,229.0,316.0,230.0,False,SOFT,5.0,True,McLaren,0 days 01:11:00.994000,2026-08-21 11:27:34.891,1,,,,False,True,FP1,22.8,18.0,70.3
0 days 01:13:43.233000,NOR,1,0 days 00:01:13.070000,27.0,4.0,,,0 days 00:00:25.175000,0 days 00:00:25.529000,0 days 00:00:22.366000,0 days 01:12:55.338000,0 days 01:13:20.867000,0 days 01:13:43.233000,289.0,281.0,306.0,310.0,True,SOFT,6.0,True,McLaren,0 days 01:12:30.163000,2026-08-21 11:29:04.060,1,,,,False,True,FP1,22.8,18.0,70.3
0 days 01:15:33.922000,NOR,1,0 days 00:01:50.689000,28.0,4.0,,,0 days 00:00:32.636000,0 days 00:00:34.104000,0 days 00:00:43.949000,0 days 01:14:15.869000,0 days 01:14:49.973000,0 days 01:15:33.922000,224.0,253.0,51.0,238.0,False,SOFT,7.0,True,McLaren,0 days 01:13:43.233000,2026-08-21 11:30:17.130,12,,,,False,True,FP1,22.8,18.0,70.3
0 days 01:18:13.132000,NOR,1,,29.0,4.0,,,0 days 00:00:59.654000,0 days 00:00:29.454000,0 days 00:01:09.991000,0 days 01:16:33.758000,0 days 01:17:03.294000,0 days 01:18:13.132000,232.0,273.0,146.0,233.0,False,SOFT,8.0,True,McLaren,0 days 01:15:33.922000,2026-08-21 11:32:07.819,2,,,,False,False,FP1,22.8,18.0,70.3
0 days 01:19:39.647000,NOR,1,0 days 00:01:26.515000,30.0,4.0,,0 days 01:19:37.203000,0 days 00:00:27.779000,0 days 00:00:28.488000,0 days 00:00:30.248000,0 days 01:18:40.911000,0 days 01:19:09.399000,0 days 01:19:39.647000,292.0,240.0,,260.0,False,SOFT,9.0,True,McLaren,0 days 01:18:13.132000,2026-08-21 11:34:47.029,2,,,,False,False,FP1,23.2,18.0,69.1
0 days 00:27:33.536000,VER,3,,1.0,1.0,0 days 00:25:59.032000,,,0 days 00:00:33.838000,0 days 00:00:26.786000,,0 days 00:27:07.098000,0 days 00:27:33.651000,231.0,228.0,322.0,,False,HARD,1.0,True,Red Bull Racing,0 days 00:25:59.032000,2026-08-21 10:42:32.929,1,,,,False,False,FP1,23.2,18.0,69.1
0 days 00:28:51.271000,VER,3,0 days 00:01:17.735000,2.0,1.0,,,0 days 00:00:26.893000,0 days 00:00:27.278000,0 days 00:00:23.564000,0 days 00:28:00.429000,0 days 00:28:27.707000,0 days 00:28:51.271000,270.0,271.0,287.0,264.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:27:33.536000,2026-08-21 10:44:07.433,1,,,,False,True,FP1,23.2,18.0,69.1
0 days 00:30:07.563000,VER,3,0 days 00:01:16.292000,3.0,1.0,,,0 days 00:00:26.380000,0 days 00:00:26.806000,0 days 00:00:23.106000,0 days 00:29:17.651000,0 days 00:29:44.457000,0 days 00:30:07.563000,271.0,275.0,293.0,277.0,True,HARD,3.0,True,Red Bull Racing,0 days 00:28:51.271000,2026-08-21 10:45:25.168,1,,,,False,True,FP1,23.2,18.0,69.1
0 days 00:31:54.051000,VER,3,0 days 00:01:46.488000,4.0,1.0,,,0 days 00:00:41.906000,0 days 00:00:38.195000,0 days 00:00:26.387000,0 days 00:30:49.469000,0 days 00:31:27.664000,0 days 00:31:54.051000,128.0,173.0,303.0,151.0,False,HARD,4.0,True,Red Bull Racing,0 days 00:30:07.563000,2026-08-21 10:46:41.460,12,,,,False,True,FP1,23.2,18.0,69.1
0 days 00:33:09.432000,VER,3,0 days 00:01:15.381000,5.0,1.0,,,0 days 00:00:25.899000,0 days 00:00:26.597000,0 days 00:00:22.885000,0 days 00:32:19.950000,0 days 00:32:46.547000,0 days 00:33:09.432000,289.0,289.0,302.0,301.0,True,HARD,5.0,True,Red Bull Racing,0 days 00:31:54.051000,2026-08-21 10:48:27.948,1,,,,False,True,FP1,23.2,18.0,69.1
0 days 00:35:02.818000,VER,3,0 days 00:01:53.386000,6.0,1.0,,,0 days 00:00:40.392000,0 days 00:00:43.645000,0 days 00:00:29.349000,0 days 00:33:49.824000,0 days 00:34:33.469000,0 days 00:35:02.818000,168.0,207.0,302.0,221.0,False,HARD,6.0,True,Red Bull Racing,0 days 00:33:09.432000,2026-08-21 10:49:43.329,1,,,,False,True,FP1,23.2,18.0,69.1
0 days 00:36:17.760000,VER,3,0 days 00:01:14.942000,7.0,1.0,,,0 days 00:00:25.673000,0 days 00:00:26.380000,0 days 00:00:22.889000,0 days 00:35:28.491000,0 days 00:35:54.871000,0 days 00:36:17.760000,291.0,285.0,302.0,305.0,True,HARD,7.0,True,Red Bull Racing,0 days 00:35:02.818000,2026-08-21 10:51:36.715,1,,,,False,True,FP1,23.2,18.0,69.1
0 days 00:38:08.010000,VER,3,0 days 00:01:50.250000,8.0,1.0,,,0 days 00:00:43.275000,0 days 00:00:37.937000,0 days 00:00:29.038000,0 days 00:37:01.035000,0 days 00:37:38.972000,0 days 00:38:08.010000,174.0,233.0,301.0,208.0,False,HARD,8.0,True,Red Bull Racing,0 days 00:36:17.760000,2026-08-21 10:52:51.657,1,,,,False,True,FP1,23.6,18.0,69.7
0 days 00:39:22.858000,VER,3,0 days 00:01:14.848000,9.0,1.0,,,0 days 00:00:25.686000,0 days 00:00:26.390000,0 days 00:00:22.772000,0 days 00:38:33.696000,0 days 00:39:00.086000,0 days 00:39:22.858000,288.0,285.0,302.0,305.0,True,HARD,9.0,True,Red Bull Racing,0 days 00:38:08.010000,2026-08-21 10:54:41.907,1,,,,False,True,FP1,23.6,18.0,69.7
0 days 00:40:56.713000,VER,3,0 days 00:01:33.855000,10.0,1.0,,0 days 00:40:55.579000,0 days 00:00:32.366000,0 days 00:00:31.001000,0 days 00:00:30.488000,0 days 00:39:55.224000,0 days 00:40:26.225000,0 days 00:40:56.713000,243.0,226.0,,220.0,False,HARD,10.0,True,Red Bull Racing,0 days 00:39:22.858000,2026-08-21 10:55:56.755,12,,,,False,False,FP1,23.6,18.0,69.7
0 days 00:50:02.357000,VER,3,,11.0,2.0,0 days 00:48:13.934000,,,0 days 00:00:28.100000,0 days 00:00:31.168000,,0 days 00:49:31.366000,0 days 00:50:02.418000,291.0,286.0,315.0,220.0,False,HARD,11.0,False,Red Bull Racing,0 days 00:40:56.713000,2026-08-21 10:57:30.610,1,,,,False,False,FP1,23.6,18.0,69.7
0 days 00:51:19.583000,VER,3,0 days 00:01:17.226000,12.0,2.0,,,0 days 00:00:26.550000,0 days 00:00:27.375000,0 days 00:00:23.301000,0 days 00:50:28.907000,0 days 00:50:56.282000,0 days 00:51:19.583000,279.0,276.0,296.0,287.0,False,HARD,12.0,False,Red Bull Racing,0 days 00:50:02.357000,2026-08-21 11:06:36.254,1,,,,False,True,FP1,23.6,18.0,69.7
0 days 00:52:36.704000,VER,3,0 days 00:01:17.121000,13.0,2.0,,,0 days 00:00:26.424000,0 days 00:00:27.454000,0 days 00:00:23.243000,0 days 00:51:46.007000,0 days 00:52:13.461000,0 days 00:52:36.704000,276.0,272.0,299.0,289.0,False,HARD,13.0,False,Red Bull Racing,0 days 00:51:19.583000,2026-08-21 11:07:53.480,1,,,,False,True,FP1,23.6,18.0,69.7
0 days 00:53:53.556000,VER,3,0 days 00:01:16.852000,14.0,2.0,,,0 days 00:00:26.188000,0 days 00:00:27.466000,0 days 00:00:23.198000,0 days 00:53:02.892000,0 days 00:53:30.358000,0 days 00:53:53.556000,281.0,273.0,301.0,290.0,False,HARD,14.0,False,Red Bull Racing,0 days 00:52:36.704000,2026-08-21 11:09:10.601,1,,,,False,True,FP1,23.6,18.0,69.7
0 days 00:55:10.648000,VER,3,0 days 00:01:17.092000,15.0,2.0,,,0 days 00:00:26.227000,0 days 00:00:27.579000,0 days 00:00:23.286000,0 days 00:54:19.783000,0 days 00:54:47.362000,0 days 00:55:10.648000,280.0,272.0,300.0,293.0,False,HARD,15.0,False,Red Bull Racing,0 days 00:53:53.556000,2026-08-21 11:10:27.453,1,,,,False,True,FP1,23.6,18.1,69.7
0 days 00:56:28.026000,VER,3,0 days 00:01:17.378000,16.0,2.0,,,0 days 00:00:26.378000,0 days 00:00:27.526000,0 days 00:00:23.474000,0 days 00:55:37.026000,0 days 00:56:04.552000,0 days 00:56:28.026000,282.0,274.0,300.0,295.0,False,HARD,16.0,False,Red Bull Racing,0 days 00:55:10.648000,2026-08-21 11:11:44.545,1,,,,False,True,FP1,23.6,18.1,69.7
0 days 00:57:54.642000,VER,3,0 days 00:01:26.616000,17.0,2.0,,,0 days 00:00:27.612000,0 days 00:00:27.661000,0 days 00:00:31.343000,0 days 00:56:55.638000,0 days 00:57:23.299000,0 days 00:57:54.642000,282.0,271.0,299.0,292.0,False,HARD,17.0,False,Red Bull Racing,0 days 00:56:28.026000,2026-08-21 11:13:01.923,12,,,,False,True,FP1,23.6,18.1,69.7
0 days 00:59:18.632000,VER,3,0 days 00:01:23.990000,18.0,2.0,,0 days 00:59:17.367000,0 days 00:00:27.551000,0 days 00:00:27.991000,0 days 00:00:28.448000,0 days 00:58:22.193000,0 days 00:58:50.184000,0 days 00:59:18.632000,273.0,272.0,,271.0,False,HARD,18.0,False,Red Bull Racing,0 days 00:57:54.642000,2026-08-21 11:14:28.539,1,,,,False,False,FP1,23.6,18.1,69.7
0 days 01:03:50.537000,VER,3,,19.0,3.0,0 days 01:02:23.092000,,,0 days 00:00:32.238000,0 days 00:00:25.180000,,0 days 01:03:25.539000,0 days 01:03:50.777000,246.0,236.0,300.0,271.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:59:18.632000,2026-08-21 11:15:52.529,1,,,,False,False,FP1,23.6,18.1,69.7
0 days 01:05:04.862000,VER,3,0 days 00:01:14.325000,20.0,3.0,,,0 days 00:00:25.514000,0 days 00:00:26.323000,0 days 00:00:22.488000,0 days 01:04:16.051000,0 days 01:04:42.374000,0 days 01:05:04.862000,288.0,287.0,306.0,305.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:03:50.537000,2026-08-21 11:20:24.434,1,,,,False,True,FP1,23.6,18.1,69.7
0 days 01:07:00.209000,VER,3,0 days 00:01:55.347000,21.0,3.0,,0 days 01:06:59.115000,0 days 00:00:39.011000,0 days 00:00:42.251000,0 days 00:00:34.085000,0 days 01:05:43.873000,0 days 01:06:26.124000,0 days 01:07:00.209000,194.0,181.0,,234.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:05:04.862000,2026-08-21 11:21:38.759,1,,,,False,False,FP1,23.6,18.1,69.7
0 days 01:13:31.657000,VER,3,,22.0,4.0,0 days 01:11:18.559000,,,0 days 00:00:38.118000,0 days 00:00:40.548000,,0 days 01:12:51.174000,0 days 01:13:31.657000,219.0,101.0,213.0,234.0,False,HARD,19.0,False,Red Bull Racing,0 days 01:07:00.209000,2026-08-21 11:23:34.106,1,,,,False,False,FP1,24.6,18.2,70.3
0 days 01:15:13.915000,VER,3,0 days 00:01:42.258000,23.0,4.0,,,0 days 00:00:30.368000,0 days 00:00:30.907000,0 days 00:00:40.983000,0 days 01:14:02.025000,0 days 01:14:32.932000,0 days 01:15:13.915000,242.0,177.0,48.0,228.0,False,HARD,20.0,False,Red Bull Racing,0 days 01:13:31.657000,2026-08-21 11:30:05.554,12,,,,False,True,FP1,24.6,18.2,70.3
0 days 01:17:48.686000,VER,3,,24.0,4.0,,,0 days 00:00:55.863000,0 days 00:00:29.577000,0 days 00:01:09.275000,0 days 01:16:09.901000,0 days 01:16:39.531000,0 days 01:17:48.715000,271.0,215.0,94.0,209.0,False,HARD,21.0,False,Red Bull Racing,0 days 01:15:13.915000,2026-08-21 11:31:47.812,2,,,,False,False,FP1,24.9,18.3,69.8
0 days 01:19:21.459000,VER,3,0 days 00:01:32.773000,25.0,4.0,,0 days 01:19:20.087000,0 days 00:00:30.017000,0 days 00:00:28.290000,0 days 00:00:34.466000,0 days 01:18:18.703000,0 days 01:18:46.993000,0 days 01:19:21.459000,256.0,242.0,,244.0,False,HARD,22.0,False,Red Bull Racing,0 days 01:17:48.686000,2026-08-21 11:34:22.583,2,,,,False,False,FP1,24.9,18.3,69.8
0 days 00:21:28.465000,BOR,5,,1.0,1.0,0 days 00:19:30.174000,0 days 00:21:27.062000,,0 days 00:00:31.311000,0 days 00:00:31.055000,,0 days 00:20:58.561000,0 days 00:21:28.465000,219.0,230.0,,,False,INTERMEDIATE,1.0,True,Audi,0 days 00:19:30.174000,2026-08-21 10:36:04.071,1,,,,False,False,FP1,24.9,18.3,69.8
0 days 00:27:45.655000,BOR,5,,2.0,2.0,0 days 00:25:59.251000,,,0 days 00:00:31.487000,0 days 00:00:27.674000,,0 days 00:27:18.202000,0 days 00:27:45.874000,249.0,234.0,287.0,,False,HARD,1.0,True,Audi,0 days 00:21:28.465000,2026-08-21 10:38:02.362,1,,,,False,False,FP1,24.9,18.3,69.8
0 days 00:29:07.676000,BOR,5,0 days 00:01:22.021000,3.0,2.0,,,0 days 00:00:27.284000,0 days 00:00:28.136000,0 days 00:00:26.601000,0 days 00:28:12.939000,0 days 00:28:41.075000,0 days 00:29:07.676000,292.0,201.0,290.0,251.0,True,HARD,2.0,True,Audi,0 days 00:27:45.655000,2026-08-21 10:44:19.552,1,,,,False,True,FP1,24.9,18.3,69.8
0 days 00:30:24.002000,BOR,5,0 days 00:01:16.326000,4.0,2.0,,,0 days 00:00:26.162000,0 days 00:00:27.152000,0 days 00:00:23.012000,0 days 00:29:33.838000,0 days 00:30:00.990000,0 days 00:30:24.002000,291.0,291.0,305.0,280.0,True,HARD,3.0,True,Audi,0 days 00:29:07.676000,2026-08-21 10:45:41.573,1,,,,False,True,FP1,24.9,18.3,69.8
0 days 00:32:09.083000,BOR,5,0 days 00:01:45.081000,5.0,2.0,,,0 days 00:00:34.526000,0 days 00:00:38.337000,0 days 00:00:32.218000,0 days 00:30:58.528000,0 days 00:31:36.865000,0 days 00:32:09.083000,205.0,182.0,303.0,185.0,False,HARD,4.0,True,Audi,0 days 00:30:24.002000,2026-08-21 10:46:57.899,12,,,,False,True,FP1,24.9,18.3,69.8
0 days 00:33:42.083000,BOR,5,0 days 00:01:33,6.0,2.0,,,0 days 00:00:27.923000,0 days 00:00:34.124000,0 days 00:00:30.953000,0 days 00:32:37.006000,0 days 00:33:11.130000,0 days 00:33:42.083000,292.0,105.0,302.0,263.0,False,HARD,5.0,True,Audi,0 days 00:32:09.083000,2026-08-21 10:48:42.980,1,,,,False,True,FP1,24.9,18.3,69.8
0 days 00:34:57.753000,BOR,5,0 days 00:01:15.670000,7.0,2.0,,,0 days 00:00:25.911000,0 days 00:00:26.927000,0 days 00:00:22.832000,0 days 00:34:07.994000,0 days 00:34:34.921000,0 days 00:34:57.753000,289.0,291.0,309.0,295.0,True,HARD,6.0,True,Audi,0 days 00:33:42.083000,2026-08-21 10:50:15.980,1,,,,False,True,FP1,25.5,18.3,69.0
0 days 00:36:44.156000,BOR,5,0 days 00:01:46.403000,8.0,2.0,,,0 days 00:00:39.021000,0 days 00:00:33.186000,0 days 00:00:34.196000,0 days 00:35:36.774000,0 days 00:36:09.960000,0 days 00:36:44.156000,220.0,216.0,303.0,229.0,False,HARD,7.0,True,Audi,0 days 00:34:57.753000,2026-08-21 10:51:31.650,1,,,,False,True,FP1,25.5,18.3,69.0
0 days 00:38:04.446000,BOR,5,0 days 00:01:20.290000,9.0,2.0,,0 days 00:38:03.348000,0 days 00:00:25.889000,0 days 00:00:26.968000,0 days 00:00:27.433000,0 days 00:37:10.045000,0 days 00:37:37.013000,0 days 00:38:04.446000,291.0,291.0,,297.0,False,HARD,8.0,True,Audi,0 days 00:36:44.156000,2026-08-21 10:53:18.053,1,,,,False,False,FP1,25.5,18.3,69.0
0 days 00:40:16.153000,BOR,5,0 days 00:02:11.707000,10.0,3.0,0 days 00:38:25.490000,,0 days 00:01:00.246000,0 days 00:00:40.882000,0 days 00:00:30.579000,0 days 00:39:04.692000,0 days 00:39:45.574000,0 days 00:40:16.153000,212.0,125.0,302.0,297.0,False,HARD,9.0,False,Audi,0 days 00:38:04.446000,2026-08-21 10:54:38.343,12,,,,False,False,FP1,25.5,18.3,69.0
0 days 00:41:31.250000,BOR,5,0 days 00:01:15.097000,11.0,3.0,,,0 days 00:00:25.967000,0 days 00:00:26.576000,0 days 00:00:22.554000,0 days 00:40:42.120000,0 days 00:41:08.696000,0 days 00:41:31.250000,289.0,292.0,303.0,300.0,True,HARD,10.0,False,Audi,0 days 00:40:16.153000,2026-08-21 10:56:50.050,1,,,,False,True,FP1,25.5,18.3,69.0
