Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
NOR,4,86.123,7.0,2.0,28.079,34.532,23.512,319.0,270.0,254.0,317.0,True,SOFT,7.0,False,McLaren,0 days 00:36:44.526000,1,Q
NOR,4,85.231,10.0,3.0,27.693,34.111,23.427,318.0,270.0,256.0,316.0,True,SOFT,2.0,True,McLaren,0 days 00:53:07.117000,1,Q
NOR,4,85.826,13.0,4.0,27.92,34.459,23.447,319.0,270.0,255.0,321.0,False,SOFT,5.0,False,McLaren,0 days 01:00:58.455000,1,Q
NOR,4,85.167,16.0,5.0,27.723,34.145,23.299,318.0,271.0,256.0,320.0,True,SOFT,2.0,True,McLaren,0 days 01:14:06.369000,1,Q
NOR,4,85.01,19.0,6.0,27.659,34.027,23.324,317.0,270.0,257.0,318.0,True,SOFT,2.0,True,McLaren,0 days 01:21:52.649000,1,Q
RUS,63,86.283,2.0,1.0,28.037,34.714,23.532,316.0,272.0,252.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 00:19:25.536000,1,Q
RUS,63,112.121,5.0,2.0,30.084,52.327,29.71,226.0,231.0,255.0,199.0,False,SOFT,5.0,False,Mercedes,0 days 00:38:12.802000,1,Q
RUS,63,86.236,6.0,2.0,28.033,34.599,23.604,317.0,269.0,254.0,318.0,True,SOFT,6.0,False,Mercedes,0 days 00:40:04.923000,1,Q
RUS,63,85.637,9.0,3.0,27.847,34.341,23.449,317.0,271.0,255.0,319.0,True,SOFT,2.0,True,Mercedes,0 days 00:53:36.891000,1,Q
RUS,63,92.576,12.0,4.0,27.773,34.403,30.4,318.0,271.0,183.0,283.0,False,SOFT,2.0,True,Mercedes,0 days 01:03:03.112000,1,Q
RUS,63,85.643,15.0,5.0,27.83,34.398,23.415,318.0,272.0,256.0,321.0,True,SOFT,5.0,False,Mercedes,0 days 01:14:21.150000,1,Q
RUS,63,85.029,18.0,6.0,27.644,34.163,23.222,318.0,273.0,256.0,322.0,True,SOFT,2.0,True,Mercedes,0 days 01:21:35.679000,1,Q
HAM,44,86.296,2.0,1.0,27.946,34.82,23.53,321.0,269.0,254.0,319.0,True,SOFT,2.0,True,Ferrari,0 days 00:19:12.117000,1,Q
HAM,44,123.333,3.0,1.0,42.331,49.811,31.191,191.0,229.0,110.0,284.0,False,SOFT,3.0,True,Ferrari,0 days 00:20:38.413000,1,Q
HAM,44,86.374,6.0,2.0,27.977,34.804,23.593,320.0,272.0,254.0,320.0,False,SOFT,6.0,False,Ferrari,0 days 00:37:13.495000,1,Q
HAM,44,86.109,9.0,3.0,27.957,34.603,23.549,319.0,270.0,254.0,322.0,True,SOFT,9.0,False,Ferrari,0 days 00:51:25.277000,1,Q
HAM,44,85.084,12.0,4.0,27.528,34.179,23.377,321.0,273.0,255.0,322.0,True,SOFT,2.0,True,Ferrari,0 days 01:01:26.186000,1,Q
HAM,44,85.13,15.0,5.0,27.651,34.19,23.289,320.0,271.0,254.0,324.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:33.924000,1,Q
HAM,44,85.095,18.0,6.0,27.5,34.111,23.484,319.0,272.0,252.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:25.414000,1,Q
LEC,16,86.39,2.0,1.0,27.856,34.859,23.675,320.0,269.0,255.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 00:18:56.778000,1,Q
LEC,16,122.264,3.0,1.0,38.222,48.949,35.093,218.0,233.0,125.0,254.0,False,SOFT,3.0,True,Ferrari,0 days 00:20:23.168000,1,Q
LEC,16,125.391,4.0,1.0,46.112,49.242,30.037,223.0,230.0,257.0,192.0,False,SOFT,4.0,True,Ferrari,0 days 00:22:25.432000,12,Q
LEC,16,116.813,7.0,2.0,27.99,55.15,33.673,321.0,169.0,256.0,233.0,False,SOFT,7.0,False,Ferrari,0 days 00:37:20.335000,1,Q
LEC,16,86.186,8.0,2.0,28.007,34.61,23.569,319.0,269.0,254.0,317.0,True,SOFT,8.0,False,Ferrari,0 days 00:39:17.148000,1,Q
LEC,16,86.311,11.0,3.0,28.046,34.635,23.63,319.0,268.0,255.0,322.0,True,SOFT,11.0,False,Ferrari,0 days 00:51:38.645000,1,Q
LEC,16,85.133,14.0,4.0,27.617,34.189,23.327,319.0,272.0,255.0,321.0,True,SOFT,2.0,True,Ferrari,0 days 01:01:20.720000,1,Q
LEC,16,85.292,17.0,5.0,27.664,34.262,23.366,319.0,272.0,255.0,322.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:28.517000,1,Q
LEC,16,85.121,20.0,6.0,27.635,34.036,23.45,318.0,271.0,254.0,319.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:19.749000,1,Q
ANT,12,86.513,2.0,1.0,27.769,34.964,23.78,317.0,270.0,253.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 00:18:27.216000,1,Q
ANT,12,86.265,5.0,2.0,27.817,34.786,23.662,317.0,269.0,255.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 00:38:06.838000,1,Q
ANT,12,86.296,8.0,3.0,27.938,34.67,23.688,316.0,269.0,254.0,319.0,True,SOFT,5.0,False,Mercedes,0 days 00:53:29.745000,1,Q
ANT,12,85.62,11.0,4.0,27.681,34.501,23.438,319.0,272.0,254.0,322.0,True,SOFT,2.0,True,Mercedes,0 days 01:02:48.844000,1,Q
ANT,12,86.217,14.0,5.0,27.895,34.677,23.645,317.0,270.0,255.0,323.0,True,SOFT,5.0,False,Mercedes,0 days 01:13:45.257000,1,Q
ANT,12,85.374,17.0,6.0,27.658,34.279,23.437,318.0,271.0,255.0,321.0,True,SOFT,2.0,True,Mercedes,0 days 01:21:27.211000,1,Q
BEA,87,86.376,2.0,1.0,27.859,34.774,23.743,317.0,267.0,254.0,313.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:19:59.936000,1,Q
BEA,87,86.005,5.0,2.0,27.761,34.49,23.754,319.0,269.0,252.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:37:49.813000,1,Q
BEA,87,85.933,8.0,3.0,27.9,34.455,23.578,316.0,268.0,255.0,315.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:52:40.967000,1,Q
BEA,87,85.534,11.0,4.0,27.621,34.367,23.546,317.0,267.0,254.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:00:48.838000,1,Q
BEA,87,85.899,14.0,5.0,27.778,34.67,23.451,316.0,269.0,254.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:26.125000,1,Q
BEA,87,85.471,17.0,6.0,27.698,34.297,23.476,316.0,268.0,255.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:21:41.430000,1,Q
ALO,14,86.108,2.0,1.0,27.919,34.635,23.554,320.0,271.0,253.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 00:19:18.288000,1,Q
ALO,14,85.707,5.0,2.0,27.792,34.427,23.488,319.0,272.0,255.0,323.0,True,SOFT,2.0,True,Aston Martin,0 days 00:52:05.193000,1,Q
ALO,14,85.593,8.0,3.0,27.645,34.365,23.583,319.0,274.0,253.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 01:01:33.982000,1,Q
ALO,14,85.802,11.0,4.0,27.695,34.378,23.729,318.0,259.0,254.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 01:14:45.774000,1,Q
ALO,14,85.621,14.0,5.0,27.631,34.318,23.672,319.0,272.0,253.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 01:22:35.260000,1,Q
GAS,10,87.117,2.0,1.0,28.112,35.076,23.929,321.0,267.0,248.0,321.0,True,SOFT,2.0,True,Alpine,0 days 00:16:05.936000,1,Q
GAS,10,123.278,3.0,1.0,42.218,48.945,32.115,256.0,228.0,145.0,298.0,False,SOFT,3.0,True,Alpine,0 days 00:17:33.053000,1,Q
GAS,10,122.87,4.0,1.0,42.807,50.267,29.796,288.0,216.0,255.0,208.0,False,SOFT,4.0,True,Alpine,0 days 00:19:36.331000,1,Q
GAS,10,87.459,5.0,1.0,28.264,35.127,24.068,320.0,267.0,250.0,323.0,False,SOFT,5.0,True,Alpine,0 days 00:21:39.201000,1,Q
GAS,10,86.328,8.0,2.0,27.797,34.786,23.745,321.0,267.0,251.0,320.0,True,SOFT,2.0,True,Alpine,0 days 00:40:25.091000,1,Q
GAS,10,86.445,11.0,3.0,27.937,34.759,23.749,320.0,267.0,254.0,322.0,True,SOFT,5.0,False,Alpine,0 days 00:53:18.682000,1,Q
GAS,10,85.711,14.0,4.0,27.777,34.533,23.401,321.0,269.0,256.0,324.0,True,SOFT,2.0,True,Alpine,0 days 01:02:36.760000,1,Q
GAS,10,87.063,17.0,5.0,28.062,34.958,24.043,319.0,255.0,254.0,322.0,True,SOFT,5.0,False,Alpine,0 days 01:15:05.505000,1,Q
GAS,10,85.785,20.0,6.0,27.735,34.464,23.586,320.0,269.0,250.0,320.0,True,SOFT,2.0,True,Alpine,0 days 01:22:49.275000,1,Q
SAI,55,86.487,2.0,1.0,27.747,34.835,23.905,317.0,270.0,252.0,322.0,True,SOFT,2.0,True,Williams,0 days 00:20:15.749000,1,Q
SAI,55,86.175,5.0,2.0,27.731,34.747,23.697,317.0,271.0,254.0,320.0,True,SOFT,2.0,True,Williams,0 days 00:40:11.403000,1,Q
SAI,55,85.861,8.0,3.0,27.583,34.557,23.721,316.0,271.0,254.0,321.0,True,SOFT,2.0,True,Williams,0 days 00:52:13.675000,1,Q
SAI,55,85.746,11.0,4.0,27.693,34.449,23.604,316.0,269.0,254.0,325.0,True,SOFT,2.0,True,Williams,0 days 01:01:07.126000,1,Q
HAD,6,86.344,2.0,1.0,27.896,34.887,23.561,318.0,269.0,255.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:19:48.450000,1,Q
HAD,6,86.177,5.0,2.0,28.079,34.527,23.571,318.0,268.0,252.0,318.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:39:28.278000,1,Q
HAD,6,85.93,8.0,3.0,27.836,34.43,23.664,317.0,269.0,253.0,318.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:52:30.940000,1,Q
HAD,6,85.864,11.0,4.0,27.906,34.458,23.5,319.0,269.0,253.0,321.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:02:20.391000,1,Q
ALB,23,86.392,2.0,1.0,27.833,34.826,23.733,317.0,269.0,255.0,320.0,True,SOFT,2.0,True,Williams,0 days 00:16:36.419000,1,Q
ALB,23,86.093,6.0,3.0,27.748,34.682,23.663,321.0,270.0,254.0,321.0,True,SOFT,2.0,True,Williams,0 days 00:36:33.074000,1,Q
ALB,23,85.889,9.0,4.0,27.803,34.456,23.63,317.0,271.0,253.0,321.0,True,SOFT,3.0,False,Williams,0 days 00:52:20.628000,1,Q
ALB,23,85.922,12.0,5.0,27.836,34.503,23.583,317.0,269.0,255.0,322.0,False,SOFT,2.0,True,Williams,0 days 01:00:42.628000,1,Q
OCO,31,86.824,2.0,1.0,27.998,34.938,23.888,317.0,268.0,254.0,314.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:20:08.278000,1,Q
OCO,31,86.136,5.0,2.0,27.791,34.694,23.651,320.0,268.0,254.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:37:55.432000,1,Q
OCO,31,85.95,8.0,3.0,27.861,34.401,23.688,317.0,268.0,254.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:52:49.093000,1,Q
OCO,31,85.986,11.0,4.0,27.819,34.467,23.7,322.0,270.0,254.0,319.0,False,SOFT,2.0,True,Haas F1 Team,0 days 01:02:26.400000,1,Q
LAW,30,86.606,2.0,1.0,27.997,34.917,23.692,318.0,268.0,255.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:19:38.335000,1,Q
LAW,30,86.44,5.0,2.0,28.109,34.663,23.668,317.0,268.0,254.0,317.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:39:36.088000,1,Q
BOR,5,87.475,2.0,1.0,28.195,35.239,24.041,320.0,265.0,253.0,315.0,True,SOFT,2.0,True,Audi,0 days 00:15:24.983000,1,Q
BOR,5,86.705,5.0,2.0,28.105,34.821,23.779,318.0,267.0,255.0,319.0,True,SOFT,5.0,False,Audi,0 days 00:23:03.006000,12,Q
BOR,5,86.446,8.0,3.0,27.991,34.778,23.677,320.0,270.0,255.0,318.0,True,SOFT,2.0,True,Audi,0 days 00:36:59.475000,1,Q
STR,18,87.418,2.0,1.0,28.143,35.344,23.931,319.0,268.0,253.0,320.0,True,SOFT,2.0,True,Aston Martin,0 days 00:15:55.894000,1,Q
STR,18,86.504,5.0,2.0,27.904,34.823,23.777,319.0,270.0,239.0,324.0,True,SOFT,2.0,True,Aston Martin,0 days 00:21:55.806000,12,Q
STR,18,86.546,8.0,3.0,27.938,34.884,23.724,321.0,272.0,252.0,320.0,False,SOFT,2.0,True,Aston Martin,0 days 00:37:34.618000,1,Q
HUL,27,87.477,2.0,1.0,28.236,35.367,23.874,319.0,265.0,254.0,317.0,True,SOFT,2.0,True,Audi,0 days 00:15:43.698000,1,Q
HUL,27,87.023,5.0,2.0,28.397,34.94,23.686,319.0,269.0,255.0,319.0,True,SOFT,5.0,False,Audi,0 days 00:23:13.408000,12,Q
HUL,27,86.574,8.0,3.0,28.176,34.82,23.578,320.0,269.0,255.0,320.0,True,SOFT,2.0,True,Audi,0 days 00:36:52.066000,1,Q
COL,43,87.06,2.0,1.0,28.281,35.024,23.755,321.0,269.0,251.0,322.0,True,SOFT,2.0,True,Alpine,0 days 00:16:13.490000,1,Q
COL,43,124.165,3.0,1.0,41.964,50.547,31.654,237.0,224.0,135.0,290.0,False,SOFT,3.0,True,Alpine,0 days 00:17:40.550000,1,Q
COL,43,124.8,4.0,1.0,44.085,52.275,28.44,274.0,238.0,257.0,295.0,False,SOFT,4.0,True,Alpine,0 days 00:19:44.715000,1,Q
COL,43,114.163,5.0,1.0,28.245,35.029,50.889,319.0,264.0,32.0,325.0,False,SOFT,5.0,True,Alpine,0 days 00:21:49.515000,12,Q
