Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
VER,1,92.329,2.0,1.0,24.576,27.77,39.983,281.0,274.0,268.0,334.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:15:03.599000,1,SQ
VER,1,91.916,5.0,2.0,24.533,27.634,39.749,281.0,274.0,268.0,336.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:23:40.065000,1,SQ
VER,1,91.521,8.0,3.0,24.377,27.529,39.615,281.0,275.0,267.0,337.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:33:48.903000,1,SQ
VER,1,90.867,11.0,4.0,24.269,27.361,39.237,281.0,275.0,269.0,336.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:55:26.460000,1,SQ
HAD,6,92.834,2.0,1.0,24.989,27.717,40.128,280.0,273.0,267.0,331.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:15:11.190000,1,SQ
HAD,6,92.171,5.0,2.0,24.657,27.677,39.837,281.0,274.0,266.0,332.0,True,MEDIUM,5.0,False,Racing Bulls,0 days 00:22:55.418000,1,SQ
LAW,30,92.729,2.0,1.0,24.78,27.669,40.28,281.0,276.0,267.0,336.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:16:40.339000,1,SQ
LAW,30,124.897,3.0,1.0,36.698,40.052,48.147,123.0,217.0,202.0,293.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:18:13.068000,1,SQ
LAW,30,126.214,4.0,1.0,34.768,41.847,49.599,178.0,191.0,269.0,280.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:20:17.965000,1,SQ
BOR,5,93.693,2.0,1.0,24.998,28.34,40.355,281.0,274.0,268.0,332.0,True,MEDIUM,2.0,True,Audi,0 days 00:14:38.165000,1,SQ
