Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session,TrackTemp,AirTemp,Humidity
STR,18,87.309,4.0,1.0,28.661,29.725,28.923,277.0,294.0,277.0,306.0,True,HARD,4.0,True,Aston Martin,0 days 00:21:12.134000,1,FP1,50.3,30.7,39.6
STR,18,114.29,5.0,1.0,34.854,41.081,38.355,219.0,242.0,276.0,225.0,False,HARD,5.0,True,Aston Martin,0 days 00:22:39.443000,1,FP1,50.3,30.7,39.6
STR,18,87.329,6.0,1.0,28.677,29.533,29.119,276.0,292.0,276.0,301.0,False,HARD,6.0,True,Aston Martin,0 days 00:24:33.733000,1,FP1,50.3,30.7,39.6
STR,18,119.508,7.0,1.0,35.582,39.565,44.361,257.0,147.0,282.0,196.0,False,HARD,7.0,True,Aston Martin,0 days 00:26:01.062000,1,FP1,50.3,30.7,39.6
STR,18,86.812,8.0,1.0,28.576,29.324,28.912,278.0,297.0,274.0,309.0,True,HARD,8.0,True,Aston Martin,0 days 00:28:00.570000,1,FP1,50.3,30.7,39.6
STR,18,86.91,11.0,2.0,28.443,29.395,29.072,278.0,299.0,271.0,304.0,False,MEDIUM,2.0,True,Aston Martin,0 days 00:43:11.523000,1,FP1,50.1,30.7,39.6
STR,18,127.159,12.0,2.0,42.553,45.7,38.906,167.0,226.0,283.0,143.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:44:38.433000,1,FP1,50.1,30.7,39.6
STR,18,86.197,13.0,2.0,28.402,29.109,28.686,280.0,300.0,281.0,310.0,True,MEDIUM,4.0,True,Aston Martin,0 days 00:46:45.592000,1,FP1,50.1,30.7,39.6
STR,18,132.604,14.0,2.0,37.748,52.766,42.09,191.0,126.0,283.0,234.0,False,MEDIUM,5.0,True,Aston Martin,0 days 00:48:11.789000,1,FP1,50.1,30.7,39.6
STR,18,86.066,15.0,2.0,28.479,28.924,28.663,280.0,300.0,276.0,307.0,True,MEDIUM,6.0,True,Aston Martin,0 days 00:50:24.393000,1,FP1,50.1,30.7,39.6
STR,18,86.117,18.0,3.0,28.375,29.131,28.611,282.0,303.0,277.0,311.0,False,MEDIUM,9.0,False,Aston Martin,0 days 01:07:01.577000,1,FP1,50.1,30.7,39.6
STR,18,121.124,19.0,3.0,35.125,43.734,42.265,233.0,263.0,278.0,203.0,False,MEDIUM,10.0,False,Aston Martin,0 days 01:08:27.694000,1,FP1,50.1,30.7,39.6
STR,18,86.762,20.0,3.0,28.979,29.251,28.532,279.0,300.0,282.0,299.0,False,MEDIUM,11.0,False,Aston Martin,0 days 01:10:28.818000,1,FP1,50.4,30.7,40.0
STR,18,114.053,21.0,3.0,36.512,41.94,35.601,236.0,260.0,277.0,195.0,False,MEDIUM,12.0,False,Aston Martin,0 days 01:11:55.580000,1,FP1,50.4,30.7,40.0
