Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session
NOR,4,79.293,14.0,4.0,26.46,26.625,26.208,323.0,336.0,316.0,345.0,True,SOFT,5.0,True,McLaren,0 days 00:54:25.273000,1,Q
NOR,4,79.433,17.0,5.0,26.574,26.56,26.299,321.0,336.0,314.0,341.0,True,SOFT,2.0,True,McLaren,0 days 01:05:25.779000,1,Q
NOR,4,78.869,20.0,6.0,26.378,26.438,26.053,323.0,338.0,315.0,345.0,True,SOFT,2.0,True,McLaren,0 days 01:13:24.589000,1,Q
PIA,81,79.711,2.0,1.0,26.689,26.663,26.359,322.0,335.0,312.0,340.0,True,SOFT,2.0,True,McLaren,0 days 00:18:28.842000,1,Q
PIA,81,98.426,5.0,2.0,26.541,34.643,37.242,323.0,192.0,318.0,343.0,False,SOFT,5.0,False,McLaren,0 days 00:28:35.703000,1,Q
PIA,81,79.918,6.0,2.0,26.547,26.855,26.516,322.0,336.0,315.0,344.0,False,SOFT,6.0,False,McLaren,0 days 00:30:14.129000,1,Q
PIA,81,79.291,9.0,3.0,26.446,26.606,26.239,322.0,338.0,313.0,345.0,True,SOFT,2.0,True,McLaren,0 days 00:45:00.675000,1,Q
PIA,81,79.286,12.0,4.0,26.548,26.529,26.209,324.0,339.0,315.0,345.0,True,SOFT,2.0,True,McLaren,0 days 00:52:55.127000,1,Q
PIA,81,79.056,15.0,5.0,26.497,26.409,26.15,323.0,337.0,316.0,343.0,True,SOFT,2.0,True,McLaren,0 days 01:05:41.534000,1,Q
PIA,81,78.982,18.0,6.0,26.576,26.34,26.066,323.0,338.0,316.0,345.0,True,SOFT,2.0,True,McLaren,0 days 01:13:18.406000,1,Q
LEC,16,79.801,2.0,1.0,26.461,26.868,26.472,325.0,338.0,315.0,346.0,True,SOFT,2.0,True,Ferrari,0 days 00:15:43.125000,1,Q
LEC,16,79.689,5.0,2.0,26.47,26.736,26.483,326.0,339.0,317.0,346.0,True,SOFT,5.0,False,Ferrari,0 days 00:21:06.341000,1,Q
LEC,16,79.359,10.0,4.0,26.369,26.745,26.245,328.0,342.0,320.0,350.0,True,SOFT,4.0,False,Ferrari,0 days 00:44:25.429000,1,Q
LEC,16,79.31,13.0,5.0,26.432,26.636,26.242,327.0,340.0,318.0,349.0,True,SOFT,2.0,True,Ferrari,0 days 00:52:38.340000,1,Q
LEC,16,79.007,16.0,6.0,26.265,26.582,26.16,328.0,340.0,319.0,349.0,True,SOFT,2.0,True,Ferrari,0 days 01:05:57.501000,1,Q
LEC,16,79.222,19.0,7.0,26.36,26.597,26.265,328.0,340.0,318.0,349.0,False,SOFT,2.0,True,Ferrari,0 days 01:13:05.743000,1,Q
HAM,44,79.906,2.0,1.0,26.363,26.969,26.574,325.0,340.0,317.0,348.0,True,SOFT,2.0,True,Ferrari,0 days 00:15:49.465000,1,Q
HAM,44,79.765,5.0,2.0,26.462,26.872,26.431,325.0,339.0,317.0,348.0,True,SOFT,5.0,False,Ferrari,0 days 00:21:28.585000,1,Q
HAM,44,79.481,10.0,4.0,26.247,26.769,26.465,328.0,343.0,319.0,352.0,True,SOFT,4.0,False,Ferrari,0 days 00:44:30.101000,1,Q
HAM,44,79.371,13.0,5.0,26.283,26.687,26.401,327.0,343.0,318.0,352.0,True,SOFT,2.0,True,Ferrari,0 days 00:53:00.237000,1,Q
HAM,44,79.124,16.0,6.0,26.219,26.686,26.219,328.0,341.0,319.0,349.0,True,SOFT,2.0,True,Ferrari,0 days 01:06:10.803000,1,Q
HAM,44,79.28,19.0,7.0,26.273,26.679,26.328,327.0,341.0,317.0,350.0,False,SOFT,2.0,True,Ferrari,0 days 01:13:10.879000,1,Q
RUS,63,79.973,2.0,1.0,26.702,26.837,26.434,320.0,336.0,315.0,343.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:15:21.262000,1,Q
RUS,63,79.414,5.0,2.0,26.659,26.562,26.193,323.0,338.0,317.0,345.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:21:48.576000,1,Q
RUS,63,79.287,8.0,3.0,26.515,26.568,26.204,321.0,338.0,315.0,343.0,True,SOFT,2.0,True,Mercedes,0 days 00:44:00.508000,1,Q
RUS,63,79.474,11.0,4.0,26.619,26.582,26.273,323.0,340.0,317.0,348.0,False,SOFT,2.0,True,Mercedes,0 days 00:52:47.064000,1,Q
RUS,63,79.157,14.0,5.0,26.514,26.434,26.209,323.0,338.0,316.0,345.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:49.801000,1,Q
RUS,63,79.288,17.0,6.0,26.449,26.492,26.347,322.0,338.0,313.0,345.0,False,SOFT,2.0,True,Mercedes,0 days 01:13:56.623000,1,Q
ANT,12,116.679,2.0,1.0,44.924,38.762,32.993,181.0,131.0,316.0,107.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:14:31.933000,1,Q
ANT,12,80.205,3.0,1.0,26.602,27.037,26.566,321.0,337.0,312.0,343.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:16:28.612000,1,Q
ANT,12,112.946,4.0,1.0,35.816,37.122,40.008,256.0,268.0,236.0,182.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:17:48.817000,1,Q
ANT,12,121.072,5.0,1.0,52.027,37.726,31.319,249.0,263.0,313.0,86.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:19:41.763000,1,Q
ANT,12,80.151,6.0,1.0,26.743,26.911,26.497,322.0,336.0,314.0,342.0,True,MEDIUM,6.0,True,Mercedes,0 days 00:21:42.835000,1,Q
ANT,12,79.747,9.0,2.0,26.529,26.79,26.428,323.0,340.0,316.0,346.0,True,SOFT,2.0,True,Mercedes,0 days 00:28:22.734000,1,Q
ANT,12,79.453,12.0,3.0,26.482,26.701,26.27,322.0,338.0,314.0,344.0,True,SOFT,2.0,True,Mercedes,0 days 00:44:07.415000,1,Q
ANT,12,79.245,15.0,4.0,26.461,26.613,26.171,324.0,340.0,314.0,347.0,True,SOFT,2.0,True,Mercedes,0 days 00:52:23.186000,1,Q
ANT,12,79.717,18.0,5.0,26.594,26.77,26.353,322.0,336.0,314.0,343.0,True,SOFT,5.0,False,Mercedes,0 days 01:05:33.579000,1,Q
ANT,12,79.2,21.0,6.0,26.465,26.64,26.095,323.0,340.0,314.0,346.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:46.195000,1,Q
BOR,5,80.349,2.0,1.0,26.552,27.113,26.684,326.0,343.0,311.0,350.0,True,SOFT,2.0,True,Audi,0 days 00:14:50.049000,1,Q
BOR,5,79.688,5.0,2.0,26.372,26.869,26.447,328.0,344.0,315.0,352.0,True,SOFT,5.0,False,Audi,0 days 00:21:55.283000,1,Q
BOR,5,80.042,8.0,3.0,26.302,26.797,26.943,327.0,342.0,314.0,355.0,False,SOFT,2.0,True,Audi,0 days 00:29:38.565000,1,Q
BOR,5,79.323,11.0,4.0,26.215,26.782,26.326,329.0,345.0,319.0,354.0,True,SOFT,2.0,True,Audi,0 days 00:44:33.782000,1,Q
BOR,5,79.501,14.0,5.0,26.492,26.672,26.337,329.0,345.0,317.0,354.0,False,SOFT,2.0,True,Audi,0 days 00:52:41.389000,1,Q
BOR,5,79.399,17.0,6.0,26.325,26.671,26.403,328.0,344.0,319.0,351.0,True,SOFT,5.0,False,Audi,0 days 01:06:33.514000,1,Q
BOR,5,79.39,20.0,7.0,26.233,26.676,26.481,329.0,347.0,318.0,355.0,True,SOFT,2.0,True,Audi,0 days 01:13:38.659000,1,Q
ALO,14,80.559,2.0,1.0,26.62,27.157,26.782,323.0,339.0,313.0,346.0,True,SOFT,2.0,True,Aston Martin,0 days 00:14:54.781000,1,Q
ALO,14,79.658,5.0,2.0,26.348,26.852,26.458,325.0,342.0,315.0,349.0,True,SOFT,2.0,True,Aston Martin,0 days 00:21:12.320000,1,Q
ALO,14,79.71,10.0,4.0,26.516,26.75,26.444,322.0,340.0,311.0,347.0,True,SOFT,4.0,False,Aston Martin,0 days 00:44:18.815000,1,Q
ALO,14,79.362,13.0,5.0,26.394,26.593,26.375,324.0,342.0,315.0,349.0,True,SOFT,2.0,True,Aston Martin,0 days 00:52:26.109000,1,Q
ALO,14,79.822,16.0,6.0,26.544,26.68,26.598,322.0,338.0,311.0,345.0,True,SOFT,5.0,False,Aston Martin,0 days 01:06:03.089000,1,Q
ALO,14,79.424,19.0,7.0,26.469,26.592,26.363,324.0,341.0,313.0,348.0,True,SOFT,2.0,True,Aston Martin,0 days 01:13:36.054000,1,Q
TSU,22,80.039,2.0,1.0,26.695,26.755,26.589,323.0,339.0,315.0,344.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:17:33.984000,1,Q
TSU,22,79.619,5.0,2.0,26.516,26.766,26.337,323.0,341.0,315.0,346.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:28:02.723000,1,Q
TSU,22,79.433,8.0,3.0,26.42,26.672,26.341,322.0,340.0,313.0,348.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:44:15.346000,1,Q
TSU,22,79.528,11.0,4.0,26.472,26.694,26.362,323.0,341.0,315.0,348.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:52:09.124000,1,Q
TSU,22,79.728,14.0,5.0,26.435,26.889,26.404,322.0,338.0,315.0,347.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:06:21.981000,1,Q
TSU,22,79.519,17.0,6.0,26.516,26.645,26.358,322.0,337.0,314.0,345.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:00.953000,1,Q
BEA,87,80.799,2.0,1.0,26.851,27.213,26.735,322.0,337.0,315.0,344.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:14:38.304000,1,Q
BEA,87,79.998,5.0,2.0,26.875,26.744,26.379,323.0,338.0,315.0,347.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:21:16.994000,1,Q
BEA,87,79.688,8.0,3.0,26.558,26.774,26.356,324.0,339.0,315.0,344.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:27:50.270000,1,Q
BEA,87,79.663,11.0,4.0,26.49,26.776,26.397,324.0,340.0,316.0,348.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:43:47.536000,1,Q
BEA,87,79.446,14.0,5.0,26.376,26.736,26.334,325.0,341.0,311.0,349.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:52:17.132000,1,Q
HUL,27,79.95,2.0,1.0,26.448,26.963,26.539,326.0,343.0,313.0,350.0,True,SOFT,2.0,True,Audi,0 days 00:15:07.024000,1,Q
HUL,27,79.805,5.0,2.0,26.309,27.056,26.44,328.0,343.0,317.0,351.0,True,SOFT,5.0,False,Audi,0 days 00:21:52.194000,1,Q
HUL,27,79.777,8.0,3.0,26.181,27.155,26.441,330.0,345.0,319.0,355.0,True,SOFT,2.0,True,Audi,0 days 00:29:40.654000,1,Q
HUL,27,81.227,11.0,4.0,26.608,26.877,27.742,330.0,346.0,305.0,355.0,True,SOFT,2.0,True,Audi,0 days 00:44:37.100000,1,Q
HUL,27,79.498,14.0,5.0,26.338,26.816,26.344,328.0,347.0,318.0,355.0,True,SOFT,2.0,True,Audi,0 days 00:53:03.359000,1,Q
SAI,55,80.47,2.0,1.0,26.627,27.18,26.663,321.0,334.0,310.0,342.0,True,SOFT,2.0,True,Williams,0 days 00:15:31.114000,1,Q
SAI,55,79.644,5.0,2.0,26.547,26.637,26.46,324.0,337.0,312.0,345.0,True,SOFT,5.0,False,Williams,0 days 00:22:06.346000,1,Q
SAI,55,90.305,8.0,3.0,27.249,32.233,30.823,301.0,310.0,319.0,347.0,False,SOFT,2.0,True,Williams,0 days 00:28:49.110000,1,Q
SAI,55,79.902,9.0,3.0,26.445,26.814,26.643,324.0,339.0,311.0,348.0,False,SOFT,3.0,True,Williams,0 days 00:30:19.415000,1,Q
SAI,55,80.239,12.0,4.0,26.601,26.846,26.792,321.0,334.0,308.0,341.0,True,SOFT,6.0,False,Williams,0 days 00:41:26.865000,1,Q
SAI,55,79.542,15.0,5.0,26.401,26.676,26.465,322.0,337.0,311.0,343.0,True,SOFT,2.0,True,Williams,0 days 00:46:52.831000,1,Q
SAI,55,79.528,18.0,6.0,26.393,26.707,26.428,325.0,342.0,315.0,349.0,True,SOFT,5.0,False,Williams,0 days 00:53:09.545000,1,Q
ALB,23,103.018,2.0,1.0,32.26,36.44,34.318,248.0,212.0,314.0,343.0,True,SOFT,2.0,True,Williams,0 days 00:19:07.049000,1,Q
ALB,23,80.072,3.0,1.0,26.592,26.927,26.553,323.0,339.0,309.0,345.0,True,SOFT,3.0,True,Williams,0 days 00:20:50.067000,1,Q
ALB,23,79.837,6.0,2.0,26.466,26.862,26.509,324.0,338.0,313.0,345.0,True,SOFT,6.0,False,Williams,0 days 00:29:15.246000,1,Q
ALB,23,81.42,9.0,3.0,26.513,26.755,28.152,323.0,338.0,314.0,345.0,True,SOFT,9.0,False,Williams,0 days 00:41:31.619000,1,Q
ALB,23,80.107,12.0,4.0,26.917,26.753,26.437,322.0,337.0,312.0,345.0,True,SOFT,2.0,True,Williams,0 days 00:46:23.737000,1,Q
ALB,23,79.583,15.0,5.0,26.442,26.643,26.498,323.0,340.0,311.0,345.0,True,SOFT,2.0,True,Williams,0 days 00:53:48.541000,1,Q
OCO,31,81.055,2.0,1.0,26.923,27.237,26.895,321.0,335.0,315.0,339.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:14:34.180000,1,Q
OCO,31,80.224,5.0,2.0,26.555,27.01,26.659,325.0,339.0,315.0,346.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:20:53.272000,1,Q
OCO,31,79.816,8.0,3.0,26.537,26.819,26.46,324.0,339.0,315.0,340.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:27:44.472000,1,Q
OCO,31,80.004,11.0,4.0,26.432,26.962,26.61,324.0,339.0,316.0,346.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:43:43.832000,1,Q
OCO,31,79.707,14.0,5.0,26.542,26.729,26.436,324.0,339.0,315.0,348.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:52:13.142000,1,Q
HAD,6,80.126,2.0,1.0,26.498,26.939,26.689,324.0,337.0,315.0,344.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:18:41.864000,1,Q
HAD,6,79.917,5.0,2.0,26.331,27.092,26.494,326.0,338.0,316.0,350.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:28:52.861000,1,Q
STR,18,80.876,2.0,1.0,26.712,27.306,26.858,323.0,339.0,314.0,345.0,True,SOFT,2.0,True,Aston Martin,0 days 00:14:42.093000,1,Q
STR,18,80.016,5.0,2.0,26.531,26.849,26.636,323.0,338.0,313.0,346.0,True,SOFT,2.0,True,Aston Martin,0 days 00:21:10.102000,1,Q
STR,18,79.948,8.0,3.0,26.502,26.903,26.543,323.0,339.0,315.0,346.0,True,SOFT,2.0,True,Aston Martin,0 days 00:29:18.410000,1,Q
COL,43,80.67,2.0,1.0,26.696,27.139,26.835,322.0,337.0,313.0,343.0,True,SOFT,2.0,True,Alpine,0 days 00:15:02.241000,1,Q
COL,43,80.181,5.0,2.0,26.763,26.936,26.482,322.0,337.0,314.0,342.0,True,SOFT,2.0,True,Alpine,0 days 00:20:45.185000,1,Q
COL,43,79.992,8.0,3.0,26.547,27.016,26.429,322.0,337.0,315.0,345.0,True,SOFT,2.0,True,Alpine,0 days 00:29:05.207000,1,Q
GAS,10,80.71,2.0,1.0,26.725,27.258,26.727,322.0,338.0,310.0,345.0,True,SOFT,2.0,True,Alpine,0 days 00:14:46.490000,1,Q
GAS,10,80.138,5.0,2.0,26.679,26.902,26.557,321.0,337.0,311.0,340.0,True,SOFT,2.0,True,Alpine,0 days 00:20:39.854000,1,Q
GAS,10,80.103,8.0,3.0,26.628,26.961,26.514,323.0,338.0,315.0,344.0,True,SOFT,2.0,True,Alpine,0 days 00:28:58.411000,1,Q
LAW,30,80.279,2.0,1.0,26.557,27.05,26.672,324.0,336.0,315.0,342.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:18:50.802000,1,Q
